,_abilities
0,0.66612268227115
1,0.6503545961850766
2,0.9545216720325189
3,0.12375416472886178
4,0.06217615229924254
5,0.014565188038886899
6,0.024686033370290947
7,0.4347609479335637
8,0.9469206511891264
9,0.54180602465077
10,0.18222502324271278
11,0.7041349167331289
12,0.5277865544665953
13,0.43496838480653305
14,0.20820747908105497
15,0.6470362827006726
16,0.36730693466640274
17,0.27237577791190815
18,0.11967532990390849
19,0.964015974165161
20,0.3208790979275742
21,0.27435542949972097
22,0.23191780144304355
23,0.31694217148077775
24,0.39080741822140413
25,0.32842207532350554
26,0.06848397988307267
27,0.34337949218495345
28,0.4877260345111045
29,0.9261250286927319
30,0.5757759176269991
31,0.08162132822341958
32,0.08374421192833222
33,0.08863366470403079
34,0.6464839154289865
35,0.8994025368417176
36,0.185884547134034
37,0.22179769425362805
38,0.2665832375113742
39,0.9205820538864666
40,0.9963993564987828
41,0.6688902975072981
42,0.37028404044305596
43,0.24025640840886409
44,0.8274623729478514
45,0.5544049224855544
46,0.08844910800114246
47,0.9434668397490954
48,0.5006200517342583
49,0.8518925529950842
50,0.07533475258708369
51,0.7972653643711705
52,0.15096472495210567
53,0.8397507840381158
54,0.24450991408056097
55,0.7511238387941654
56,0.1869694321012271
57,0.6939603191871836
58,0.2602009164258739
59,0.4875416855676878
60,0.6640359349864873
61,0.49753116975049777
62,0.9688827054969357
63,0.8744266027124248
64,0.3170459738977224
65,0.8022950517162268
66,0.42867789026747843
67,0.34663575529120827
68,0.7929440488658113
69,0.7555471617251054
70,0.12168121643558136
71,0.0347623383501044
72,0.4497755196166657
73,0.6923052074650011
74,0.3279441860572954
75,0.7936927407776477
76,0.24305039669133166
77,0.692166409648061
78,0.9484323895361044
79,0.9650728453916665
80,0.5541243978169088
81,0.188159765063071
82,0.6155602658701149
83,0.6712475871627147
84,0.4888109774916755
85,0.3132857251433737
86,0.632997469422686
87,0.3194854167789236
88,0.2932107340436468
89,0.9864865171675216
90,0.9256333525690325
91,0.12784434315741375
92,0.185223246405183
93,0.19468263182752052
94,0.6996672292565118
95,0.9453032264862543
96,0.13482100843922054
97,0.9955869437521577
98,0.6508835885419457
99,0.27332366655432283
