,_abilities
0,0.06455756265431441
1,0.684566031262311
2,0.7040378661031724
3,0.9730932263721292
4,0.8244918290038095
5,0.21080505343548767
6,0.5667859958553946
7,0.03628276604413192
8,0.7660927558477733
9,0.6956649356724988
10,0.7954417959341615
11,0.49207717913275123
12,0.5729218290720469
13,0.5201610198461429
14,0.9744346498358103
15,0.3618468690607047
16,0.5101733171235469
17,0.35226925200492926
18,0.9297978454251349
19,0.49978481207649694
20,0.8488457060900887
21,0.9632304570082337
22,0.21402373007938966
23,0.06269023325696402
24,0.17149316535785372
25,0.9090331720098886
26,0.9391821575417485
27,0.2639003428498871
28,0.3555300695589447
29,0.5707441997360143
30,0.6815971519715055
31,0.9853374791326576
32,0.6789835477176395
33,0.7642361065558683
34,0.7789188811409439
35,0.6358426489543803
36,0.7792517010228356
37,0.4021483400459233
38,0.20712812974367875
39,0.2530548007630618
40,0.016095324377837488
41,0.8902203319931318
42,0.5263870689370546
43,0.02727398263978335
44,0.9046928729114289
45,0.24355342384040107
46,0.33113676935943176
47,0.3503198199994999
48,0.3088785903440904
49,0.2947746586064902
