,_abilities
0,0.11357184013355759
1,0.6412813015551778
2,0.7997337667218982
3,0.2822708174491805
4,0.6997623714236776
5,0.1854069183333947
6,0.2221227269787821
7,0.2879227106195808
8,0.0858506365306389
9,0.6675031177412885
10,0.9128029367117659
11,0.3659141505480793
12,0.7693239303226037
13,0.15934960353639563
14,0.9348654114629794
15,0.620302774557157
16,0.2724283144117692
17,0.41758701085733835
18,0.09818927127409043
19,0.4173794926885511
20,0.8696646672814394
21,0.2762739379942242
22,0.42978368368487097
23,0.9105210198749085
24,0.3549320550577528
25,0.35115686684280406
26,0.8543411637492303
27,0.017172983257921725
28,0.8366073311728781
29,0.32850180762534703
30,0.6861972597698145
31,0.05849510429234269
32,0.47784534913546567
33,0.658753814003078
34,0.5587637679165631
35,0.5180464939923338
36,0.3581674137907415
37,0.49901680831190315
38,0.8973153554878844
39,0.6570543389849325
40,0.32426334205868373
41,0.8893130917990211
42,0.5908146582145628
43,0.35312302441051585
44,0.27406301709545616
45,0.5879465273190809
46,0.9049363915517404
47,0.3482807788099201
48,0.08812530246238436
49,0.4355023672119495
50,0.787708373886053
51,0.8863421150914388
52,0.21527649810210528
53,0.1818536997177563
54,0.040858848842651875
55,0.8510618958885736
56,0.2216799154254095
57,0.3074297397083669
58,0.5968661662741958
59,0.680501035877153
60,0.7409909449827504
61,0.9288853118887703
62,0.5031150098205432
63,0.8656231562206343
64,0.48985951989114757
65,0.902114929162713
66,0.8067492874913899
67,0.7319010169429757
68,0.2430085794792935
69,0.2545473215563454
70,0.3225656545678301
71,0.6194383756887826
72,0.6329640612062877
73,0.599005775884731
74,0.2764507196757812
75,0.9679977662637087
76,0.5833091310462533
77,0.5345422043200636
78,0.038132713784149626
79,0.8421793001316182
80,0.1835467144254492
81,0.6220240475094182
82,0.3025566526590064
83,0.344833719249048
84,0.8680494507717369
85,0.18686397437701766
86,0.8494915344425592
87,0.7904048600829788
88,0.9749070286532191
89,0.8648266033151341
90,0.4855568916882601
91,0.9872527935519916
92,0.4308800320628312
93,0.2445704909725602
94,0.2605826608113231
95,0.4810030936052241
96,0.7559820053204193
97,0.3680268510780866
98,0.11621645856182547
99,0.21118131223002437
