,_abilities
0,0.8448053770923835
1,0.9396496639735314
2,0.16163462136325288
3,0.2221554098242104
4,0.5400022233767496
5,0.3700535454304353
6,0.8737573284314741
7,0.5170718258177733
8,0.3446015615427517
9,0.38993382518154407
10,0.11888919142798544
11,0.3972743103099207
12,0.3343189452121076
13,0.43446748147201103
14,0.4636991192058468
15,0.33764242229083175
16,0.5054439347500455
17,0.19057646045123147
18,0.10109149671243779
19,0.41192740326656907
20,0.5985627314686667
21,0.4391089283841965
22,0.40502631846689024
23,0.6498950768626752
24,0.3471581644474267
25,0.1451490897730519
26,0.4689954102361931
27,0.7655096574806877
28,0.14946857425773635
29,0.6464001223654956
30,0.5286382215979119
31,0.33375017589064093
32,0.2776480945368152
33,0.828365659157775
34,0.6749170704372442
35,0.5437029794254962
36,0.7546690983438038
37,0.05897294173484365
38,0.12750825642161992
39,0.199597270100187
40,0.02539907235654705
41,0.11370513483263238
42,0.8320586850608305
43,0.45976513206535247
44,0.6975208134702876
45,0.047632815239051954
46,0.07525558904810743
47,0.838531812861714
48,0.978083756802
49,0.003510139379999912
