,_abilities
0,0.6968524980116186
1,0.29896780962339925
2,0.21288547723990695
3,0.060081831858227006
4,0.07522791744535282
5,0.4184616298136357
6,0.07444537046417957
7,0.3632582880869914
8,0.5156700764773433
9,0.1856946075263331
10,0.7370651782034481
11,0.8873660503751125
12,0.3118339011554798
13,0.08035133660088699
14,0.9942696911509431
15,0.8333767939936242
16,0.33709139872936567
17,0.2250251975902249
18,0.8359590091792908
19,0.3994816144122929
20,0.39092824937639703
21,0.6897330362210615
22,0.9343431551063494
23,0.9986148944074495
24,0.29808926827995885
25,0.6473034359830226
26,0.6002423752578475
27,0.32500683580360124
28,0.3279468024363475
29,0.8951120094669415
30,0.4044492299524938
31,0.013700496044984948
32,0.7263177110666621
33,0.7654505098615552
34,0.9428315410857471
35,0.4492149918493724
36,0.41115151718913523
37,0.707136843867152
38,0.08321748590418052
39,0.5132898903163134
40,0.3228982997509938
41,0.09671650811381301
42,0.8710382665500667
43,0.42609572487906844
44,0.09046643348204637
45,0.3994397661861801
46,0.07578320386077188
47,0.4248258939788216
48,0.405537454824478
49,0.7182138714535446
50,0.6319726555872864
51,0.3357380614522202
52,0.83844674328274
53,0.1852139288473698
54,0.6293433969035961
55,0.3702696832051811
56,0.9893814551228602
57,0.046017853132540025
58,0.07706914570667849
59,0.21305738778860056
60,0.665810415689664
61,0.044886597897548196
62,0.3312360084132222
63,0.7269801042693378
64,0.8285615530280201
65,0.16777668957960548
66,0.37172133205608104
67,0.8998141422393466
68,0.9634272299089539
69,0.1818609987677415
70,0.737836278724383
71,0.02174998472122652
72,0.49478145142789115
73,0.3730075176613101
74,0.45698045637593765
75,0.8191735006491241
76,0.9258957292504201
77,0.11451796263465537
78,0.6089694379978465
79,0.3600127857077237
80,0.9379437596250821
81,0.420108076751465
82,0.9647166599189323
83,0.9940520291115209
84,0.21280041324987178
85,0.05099082639328731
86,0.1236603875419625
87,0.8110476604485752
88,0.14922462538520978
89,0.2207420446585494
90,0.41049585138355893
91,0.45100434095832365
92,0.9005896418720803
93,0.4968157468605856
94,0.005436517320866119
95,0.11178046425475502
96,0.05668256231546739
97,0.6624554698246875
98,0.6388198332638347
99,0.2793152176151824
