,_abilities
0,0.30205473430957314
1,0.33559410037552584
2,0.28134369440277207
3,0.0184122991675621
4,0.9685490577491654
5,0.7022776804762713
6,0.8626262053050867
7,0.14057722456598623
8,0.7983515883917932
9,0.8720700754714946
10,0.8202945069531683
11,0.061928366018689424
12,0.8715030281326273
13,0.21434788385960665
14,0.2017588751345358
15,0.5663382113291205
16,0.632215628844133
17,0.9135535049072367
18,0.5890234806102401
19,0.8074647554906171
20,0.9936196396545232
21,0.976110690383135
22,0.8039560538349956
23,0.7011769640630583
24,0.2386625985204049
25,0.610837511668049
26,0.9581495592832712
27,0.6878607789431285
28,0.0683197914245338
29,0.6416223761632085
30,0.9666126947997767
31,0.671793386806195
32,0.28687804930477157
33,0.4580471797577822
34,0.9424666341741434
35,0.9864383497812814
36,0.049839759627729234
37,0.22637741158027147
38,0.9430404439320251
39,0.13253858778974445
40,0.6669873707544605
41,0.14733551038175283
42,0.9626491879416803
43,0.8566939386911439
44,0.05246136503889554
45,0.3942429966417159
46,0.6076126279887842
47,0.5991783695594285
48,0.8119283979828571
49,0.9271574471159647
