,_abilities
0,0.8072094978774
1,0.49611641356709746
2,0.803486297644986
3,0.4717773829931068
4,0.6979046754512593
5,0.19517349668952266
6,0.2625680317342891
7,0.8647995565050589
8,0.8153723883406537
9,0.7258933664078016
10,0.9739711235397481
11,0.5957296389395953
12,0.9557300267603196
13,0.593947023292246
14,0.20766384174480024
15,0.8729379786145328
16,0.36634093971612297
17,0.5682876526675575
18,0.5940480819839633
19,0.4698343217929343
20,0.535265981203761
21,0.014602538922009328
22,0.23167209681563078
23,0.8306526705625172
24,0.81069169626291
25,0.5766145985043248
26,0.6613494194389246
27,0.5162139932247642
28,0.7266475702371413
29,0.16621877453616463
30,0.8404159720370267
31,0.6434542250893879
32,0.4331233741439105
33,0.7611980039357081
34,0.8983299440619346
35,0.3882566529781536
36,0.723191271791401
37,0.4915193200394473
38,0.7205449517109418
39,0.4087425843063997
40,0.5709136040752513
41,0.9112648904071982
42,0.8125104808012849
43,0.5141364683581992
44,0.32753265510025986
45,0.2812870485487723
46,0.2942368089805539
47,0.16534779490998874
48,0.91379275632406
49,0.7233181120132501
50,0.054977307941604284
51,0.738492553586749
52,0.4524714554806054
53,0.19874903792948476
54,0.3560493435749368
55,0.32619501589751343
56,0.19862291710555638
57,0.5492624729875042
58,0.21361103767350173
59,0.3110926877081765
60,0.7816500769531304
61,0.06433895279045333
62,0.4466451467453917
63,0.15793829315118296
64,0.11466539851710728
65,0.06692118893149214
66,0.7856102260235399
67,0.8626809615268495
68,0.2172821013364598
69,0.26787468729602515
70,0.8800695771424448
71,0.27736982218149403
72,0.1277946739694534
73,0.7324230540524089
74,0.6972066007339338
75,0.06853372584492716
76,0.5697808448966727
77,0.19876708513956345
78,0.7774433379668004
79,0.4746814820796641
80,0.3542891015567405
81,0.05167263387881244
82,0.9767157067738175
83,0.6537411626409465
84,0.3934807322241037
85,0.34798869519174547
86,0.9750932697475482
87,0.1674701315315377
88,0.2870274666565411
89,0.9388018312852895
90,0.29533395620584035
91,0.39827910208607364
92,0.2586727332236987
93,0.732551112471305
94,0.23091840205268233
95,0.503919550167989
96,0.03152848546190782
97,0.7181538014612984
98,0.3843235735164194
99,0.17224633130785544
