,_abilities
0,0.3570607390123291
1,0.7382620520198315
2,0.09842586838516779
3,0.07275834574892615
4,0.630812832369562
5,0.3465010721339647
6,0.7441199982129181
7,0.7320306854560256
8,0.8733879119915448
9,0.7741926386866195
10,0.8510222551389506
11,0.9214342600137141
12,0.9660357655240647
13,0.4716795548298855
14,0.10186621291937364
15,0.7032245448692179
16,0.9825512630785901
17,0.5366841271248516
18,0.10911777374605082
19,0.47295721258140416
20,0.9189835642786518
21,0.481974009843482
22,0.8578813328473486
23,0.861400608519054
24,0.18644048252974713
25,0.49429861212109705
26,0.8014992973710733
27,0.03996061029997403
28,0.19429413053542077
29,0.2699107917829565
30,0.2812850859133998
31,0.6810590548084976
32,0.6181364014626128
33,0.17984431586235816
34,0.1938384427841394
35,0.5870985961200657
36,0.8655713227438505
37,0.7473494947978202
38,0.3863088220016946
39,0.32991260410175266
40,0.8607091925224892
41,0.4131518212871018
42,0.9313369580124117
43,0.9741739994213263
44,0.589141728823448
45,0.5462837432650918
46,0.19329386159311862
47,0.9977119223890247
48,0.6603203474663034
49,0.9388801801524616
50,0.6765367411611224
51,0.09218829664031845
52,0.9613061728823923
53,0.17223252520473492
54,0.1522253400347811
55,0.31830404280671776
56,0.47511091263012784
57,0.5043989837201047
58,0.12781723397880615
59,0.7129263955230383
60,0.568819375709938
61,0.6984625923248589
62,0.596436688991102
63,0.17379797629319216
64,0.3756578196758048
65,0.012230414172770607
66,0.8904413348919026
67,0.7544982625462064
68,0.6324837250339438
69,0.3147742325150616
70,0.5716560941649373
71,0.4524787598749792
72,0.19028258280097013
73,0.15075580760117097
74,0.4811183432773504
75,0.21084845493255844
76,0.501298190265015
77,0.39739993751127756
78,0.8770033102966671
79,0.6041716590054726
80,0.3169859127894124
81,0.3184733194634654
82,0.8973057798869728
83,0.19202445136250162
84,0.494960700391246
85,0.6092767081306103
86,0.3104159378191144
87,0.216672119815217
88,0.5199982234404376
89,0.8087284463334145
90,0.8473121165750884
91,0.14540323068562078
92,0.5378485239081043
93,0.8091259625556492
94,0.9455387139131158
95,0.7867897176082996
96,0.2722185265944639
97,0.14036335060413271
98,0.6847387431965859
99,0.867168879376494
