,_abilities
0,0.20491747091555207
1,0.8628832232480729
2,0.3504645927020467
3,0.9795714633636603
4,0.9167770879685501
5,0.05312085792311692
6,0.46072493487802724
7,0.9975295415022654
8,0.30576422808493026
9,0.8213782124436425
10,0.04706950090861868
11,0.6905529919424235
12,0.7626347487044758
13,0.4807387086914605
14,0.2682154278212276
15,0.43477421458271165
16,0.9714231593342064
17,0.9074087028284262
18,0.8787395202835115
19,0.4509169891973715
20,0.011639620093140455
21,0.28335659384015477
22,0.9287053416726812
23,0.8271618246243801
24,0.28667758076904687
25,0.13812054156705358
26,0.1309478206468389
27,0.046556610496043246
28,0.03652609613784503
29,0.37135839552285976
30,0.9521314917102723
31,0.39584248330523925
32,0.3245620795979501
33,0.27790853149183303
34,0.2553143516899438
35,0.7135345619613928
36,0.8579536647419618
37,0.32372266328622973
38,0.04234768691754885
39,0.939477899730304
40,0.7691399764058043
41,0.8234098330026269
42,0.08494588717403274
43,0.3077603681115067
44,0.3300577303419292
45,0.8059834056718487
46,0.23720658635965874
47,0.07945967615317405
48,0.2617266444475438
49,0.5742649256023871
50,0.18413773721872193
51,0.48960864726079145
52,0.9534943036561958
53,0.8319988505202761
54,0.35947019783890644
55,0.0559247772689652
56,0.15336500671423586
57,0.7033658948393063
58,0.788073924851803
59,0.17410944011862
60,0.9054231770729081
61,0.32155594173981394
62,0.7626993218186495
63,0.8148517293383031
64,0.7224881672251512
65,0.2331592051074097
66,0.17667753771177233
67,0.22982026431967445
68,0.79682919971761
69,0.2840212541025841
70,0.9542691661843001
71,0.6768256830956044
72,0.06096580825648838
73,0.9518229360516969
74,0.9707737002548735
75,0.5906070104822133
76,0.09528219382468742
77,0.2995781819127452
78,0.4141093098086525
79,0.1784891379300991
80,0.20250685993238898
81,0.3856599634995059
82,0.7233674142392186
83,0.4181661527291089
84,0.5140668732999483
85,0.16759316806864538
86,0.30518839234747575
87,0.778039713435886
88,0.8208234204372805
89,0.9261957313345879
90,0.8920181743945885
91,0.6869556037665531
92,0.10484391566892999
93,0.873485608551465
94,0.06506483503970706
95,0.5071487925355292
96,0.11086301716169017
97,0.5782033619440055
98,0.7231703372791115
99,0.6504142532681134
