,_abilities
0,0.3613753659454844
1,0.7306055318424735
2,0.9429060540929837
3,0.5840156906853023
4,0.8937899595217748
5,0.3626298720144969
6,0.3489048128702777
7,0.46174367294494667
8,0.4195597811411841
9,0.9974622148508403
10,0.08922915761754115
11,0.8741366498315449
12,0.6890991624493394
13,0.7683578946739829
14,0.4681463169846852
15,0.541259018243354
16,0.18301532347676158
17,0.1723712210199876
18,0.4944155462990171
19,0.5743497100504621
20,0.6473917711768504
21,0.016370538473366045
22,0.9713761018449181
23,0.15327533100615098
24,0.4600548861916019
25,0.9657722848081279
26,0.2931833801500401
27,0.9059754797970115
28,0.6735686835918233
29,0.9470536642362646
30,0.8985054326258469
31,0.806704286053233
32,0.938630183593335
33,0.24653673457140282
34,0.37645720760465723
35,0.2245417060472633
36,0.38315173473616215
37,0.8609506186205997
38,0.15303322397955016
39,0.8112498347879998
40,0.9032882061153218
41,0.6106810487338079
42,0.9510966999549103
43,0.7361504776441891
44,0.4643989373281107
45,0.9160390287588788
46,0.2113264875986902
47,0.028909133170799923
48,0.28078690560154473
49,0.657592562674346
