,_difficulties,_discrimination
0,0.17283159284296,-0.322523975803622
1,0.8493031393147576,1.9786410575424296
2,0.07888033710091696,2.144558109758325
3,0.17627963973899033,0.7180205249822942
4,0.04981073346184164,0.7135959619649787
5,0.5324933373246062,-0.5355398374553606
6,0.35158429135333863,2.2252589791041686
7,0.1848625321317237,2.0364660934397687
8,0.5886825743870354,2.8144718063327137
9,0.20971505506003338,1.4390525240326442
10,0.7009230377658807,1.25020817489149
11,0.4724663971443472,1.555682357400563
12,0.36909259027175023,1.3346365231587154
13,0.1786140546291428,1.5965002815874794
14,0.05224766532004576,2.074303092321723
15,0.5897508831131869,2.8248377137643153
16,0.039239908004547075,0.33198039444490446
17,0.573356661645318,0.45044955902539296
18,0.9811537798361258,-0.8047862656071494
19,0.7475508481638137,0.7794184536240758
20,0.6575363680286833,1.0621491078137704
21,0.8976757438692655,2.1621797971530237
22,0.713933465507233,1.9733100481279309
23,0.7197296377161576,-0.16890350459038128
24,0.8900370466677306,2.8465381023335667
25,0.6209024891923407,1.7716591807340536
26,0.16791545693120852,0.482585947972622
27,0.5950617116523154,0.9344063038746477
28,0.7639803831893491,2.2178264279500803
29,0.604597841067728,1.8694430806311055
30,0.1314710370738754,1.3762440967959668
31,0.01813749161918538,2.031669175365199
32,0.06814214686568544,2.02646495429914
33,0.27335511672487683,0.9820719004319297
34,0.5116590406477399,0.9143253498955204
35,0.9288264145412866,0.27100301872703125
36,0.09233834149754695,1.1338048291893463
37,0.9576588916753032,0.3028125320162328
38,0.7867214660103943,-0.2618603764751002
39,0.9719909729279326,2.2876160687628326
40,0.27847655667466165,0.3140597992228993
41,0.5215155421830011,0.598945360025052
42,0.24509637965893658,2.967343318074842
43,0.7900464778115266,1.0184327421875403
44,0.2743226802956434,0.3984450399064283
45,0.8517929073532237,0.08959844197200728
46,0.23389794091340974,-0.15929809405118012
47,0.08166332913300751,0.8325289944063398
48,0.9683881116115987,0.9268513330401669
49,0.6290299824110206,1.3873404368764624
50,0.3671761895257858,2.5779688627519173
51,0.9086152937225656,-1.0297883054421955
52,0.41054854375584066,-0.9327197866613464
53,0.6364594368149488,1.1857487952013788
54,0.786997866267288,1.3448236404341718
55,0.2699675950419454,1.0302076449143553
56,0.11393123493973369,-1.0861839019335444
57,0.22459971068875673,-0.38056584484748424
58,0.25340388309806905,2.125816811028835
59,0.09220762920185978,0.27459161558373435
60,0.6272295714100077,2.3708542499329575
61,0.937919114953662,3.29823080058263
62,0.17460451423672213,1.7399540644675087
63,0.993033989721034,-0.129354705036407
