,_abilities
0,0.1588885691757888
1,0.35667884868592414
2,0.038037841204748464
3,0.81727006473208
4,0.5616382699195241
5,0.08333922225441426
6,0.08421821672434922
7,0.5318562803806628
8,0.009354822374988487
9,0.3650638952097879
10,0.6952944872796573
11,0.5768622348412458
12,0.5085385419331612
13,0.6864554510492035
14,0.2634375385631763
15,0.5603895888371259
16,0.7056283531637854
17,0.8712502390823132
18,0.622864144663359
19,0.1006095755255579
20,0.0082472540204894
21,0.29821691702842223
22,0.17415180910190634
23,0.12545720992297693
24,0.39722239583860425
25,0.7907480142621527
26,0.7589072776482821
27,0.8758283639216647
28,0.021385389458364795
29,0.7740575387369052
30,0.07674224023535572
31,0.982608443149183
32,0.3585267231031486
33,0.8299592845453705
34,0.5097959734842972
35,0.7213186242272186
36,0.6050572073458336
37,0.6938203114620402
38,0.9695545585780819
39,0.0024168342326244463
40,0.7508191326601987
41,0.15242838070391793
42,0.6020206146314027
43,0.908674574584583
44,0.13425238493146086
45,0.41079927259731147
46,0.8038914734952953
47,0.7897308350451656
48,0.789793016683674
49,0.47875373894871703
50,0.22475143413455098
51,0.23775971004498317
52,0.9068989362487381
53,0.07862642787668091
54,0.20377160123390148
55,0.09335726695635853
56,0.6975556576546987
57,0.8571856925493103
58,0.039583954865907676
59,0.5120324720641926
60,0.9086901126960051
61,0.22812943099988842
62,0.40838463378207424
63,0.1366113135361167
64,0.7605441041095239
65,0.8495594753387642
66,0.014155627149179976
67,0.35500339239120754
68,0.6971273376354712
69,0.21061481174621646
70,0.8854757908755518
71,0.6120467471344015
72,0.6167683480723067
73,0.07886998488278381
74,0.8764277123952477
75,0.5572930479237679
76,0.21066196723386132
77,0.8213885479441503
78,0.17967763723355484
79,0.24999985595481578
80,0.7634563482283956
81,0.17104996346433324
82,0.9555790623530945
83,0.7541244727479244
84,0.7298405704652196
85,0.6258647052859688
86,0.24172554633779028
87,0.3120484768023009
88,0.4706088772023547
89,0.9488143756376177
90,0.18373878567580687
91,0.3218730126327108
92,0.20042453117882603
93,0.9547609319413806
94,0.19041408112647085
95,0.5627332468463866
96,0.27775494575265913
97,0.32907686957298077
98,0.22163560111448966
99,0.6325566231119418
