,_abilities
0,0.6815939098990711
1,0.5216455825228113
2,0.580639320807612
3,0.656055204600062
4,0.058130641903955074
5,0.49254198522346343
6,0.8537032268250081
7,0.9640507469393114
8,0.5021600257421844
9,0.8106583284615485
10,0.8269526636024012
11,0.42161194338201974
12,0.709424398384795
13,0.9417856577550977
14,0.4237884325374828
15,0.4573779287546059
16,0.5638210937598064
17,0.19808500452112965
18,0.04938526580000427
19,0.43976602350021743
20,0.6575670510208654
21,0.26973647969880077
22,0.1265621341813438
23,0.01871149859963988
24,0.237585678421604
25,0.5815711666981322
26,0.8012141202316934
27,0.9267021209088578
28,0.6268093220375935
29,0.9581437728954292
30,0.5250730104507324
31,0.14436132467747803
32,0.2319689976658964
33,0.4016204191179555
34,0.1838339982948522
35,0.7487267361137668
36,0.6191593659839383
37,0.8205332894884764
38,0.8090056364888287
39,0.6556172920490565
40,0.9806292175152125
41,0.707600115730483
42,0.9987599436399931
43,0.00455588202208198
44,0.9577229783813587
45,0.9757281157561449
46,0.04027811261125364
47,0.0972697313326362
48,0.9388170464694107
49,0.6445384498258715
50,0.42864681196812426
51,0.8891907801362944
52,0.2575341496659094
53,0.11434059296741136
54,0.41921821754081584
55,0.24098087420643316
56,0.20591447768166676
57,0.8452130718835821
58,0.2669195324350839
59,0.8365264181401696
60,0.4513887219375026
61,0.3342427419806233
62,0.9834114296479947
63,0.761131844996321
64,0.40742020521297084
65,0.9464330405039608
66,0.24724296616734096
67,0.4921449103662226
68,0.12098150255492048
69,0.9080660628965986
70,0.3738071993235351
71,0.11766761157104963
72,0.5576366624563485
73,0.38909818141417934
74,0.3835136515352794
75,0.21089557839913373
76,0.5506224837267132
77,0.8838535671417586
78,0.2884742974989488
79,0.9251026794402787
80,0.9238692020339351
81,0.2874618049220761
82,0.3441194215356281
83,0.14447192324208197
84,0.07251456665255822
85,0.27612701474365653
86,0.004910547670224925
87,0.20335825879515682
88,0.08921231333232858
89,0.11981031316540232
90,0.15711229586567096
91,0.9337622617917205
92,0.09637884998065374
93,0.9082376392850996
94,0.1195104687992065
95,0.8575255260007283
96,0.5218554191801957
97,0.19397377813946895
98,0.5417581494626267
99,0.014516647308881725
