,_abilities
0,0.6334419505400346
1,0.09462783654479288
2,0.16398376530825892
3,0.5901440095671158
4,0.129876411081834
5,0.05247993683324466
6,0.6619612710967734
7,0.46847343457205054
8,0.5027849003900494
9,0.49369455975261833
10,0.941014526139698
11,0.09176102576945598
12,0.023411859232215167
13,0.39335815686239795
14,0.22806078561159032
15,0.5420816549378186
16,0.19649787426702617
17,0.1982585515590297
18,0.7425002605476377
19,0.24083953154274845
20,0.16379000444286612
21,0.673065056371803
22,0.2604610615974921
23,0.795204608676837
24,0.7689336992956033
25,0.9760462715468834
26,0.01310933895382267
27,0.19673151517098686
28,0.9124068510063343
29,0.9148891963744868
30,0.4918465213854145
31,0.3917142007471056
32,0.28253155040324895
33,0.5425489600354046
34,0.669262545875364
35,0.3823186743359851
36,0.3660067335580196
37,0.3666594271019262
38,0.9400572658216741
39,0.866962634212861
40,0.12625980931441227
41,0.6595746686154024
42,0.2623952834674055
43,0.9257878129776949
44,0.5675382109921836
45,0.3346366452853455
46,0.4005536744795729
47,0.28047470052493095
48,0.08140212681373844
49,0.692797920551
50,0.09253744294405632
51,0.8466059975568195
52,0.024941368426219794
53,0.7969775632290252
54,0.7823731871565087
55,0.44029894056777513
56,0.27619968349600715
57,0.7726241684740659
58,0.8264731932332737
59,0.281372406891309
60,0.7981651427404589
61,0.058827115577843675
62,0.01847742901076933
63,0.8483226588374858
64,0.9335930921288693
65,0.8961968267146488
66,0.9264902696178372
67,0.4985405720889174
68,0.8023259709922252
69,0.874062226735144
70,0.8707334039906409
71,0.7567033406558116
72,0.6092389566402557
73,0.6693458470748573
74,0.0674798784566861
75,0.19259741260924568
76,0.4472455044407222
77,0.39952845655591435
78,0.6444082580115745
79,0.14435401636639764
80,0.9399502679269113
81,0.39195132030832114
82,0.03224578009997106
83,0.3291230697646174
84,0.19879782376117883
85,0.49445358780699855
86,0.8187466815034766
87,0.8070238889221876
88,0.026358763225683316
89,0.2676601316273151
90,0.6021709467041302
91,0.8097334473259337
92,0.6943557995318115
93,0.3848125874435345
94,0.07096876782659092
95,0.10504934934094538
96,0.009778075993692573
97,0.05958728491324178
98,0.4205583012626446
99,0.9701576457440153
