,_abilities
0,0.49452507956994407
1,0.16824581412997008
2,0.25510324031785464
3,0.9347409719045893
4,0.6322016410347
5,0.2972961460379065
6,0.17928553392785124
7,0.9239139826544246
8,0.595189658745588
9,0.5954200997247501
10,0.7837522966831155
11,0.3424068600456069
12,0.6831943351839341
13,0.9237665602833373
14,0.3327574738001315
15,0.4371055050688331
16,0.42114013061712935
17,0.9270226555411536
18,0.6457308453434402
19,0.4200884650439585
20,0.3896094165895361
21,0.23356029320174337
22,0.6532281059297612
23,0.59245877434241
24,0.28124152637160693
25,0.23841719013606544
26,0.9342774278935461
27,0.5395412229531048
28,0.1230852918038179
29,0.5503251432828082
30,0.15704704545980552
31,0.00042193035091720994
32,0.5082032924032834
33,0.937058447239238
34,0.18126916884439964
35,0.185314878383145
36,0.17666027429197104
37,0.4942729029528696
38,0.4457152963205169
39,0.49669173953527423
40,0.7525256968198514
41,0.33576150223241313
42,0.8802288315885289
43,0.7275932404441654
44,0.59866853240124
45,0.38949079327088826
46,0.8867863232679876
47,0.7041701505566832
48,0.9697903709300735
49,0.2633906260747624
