,_abilities
0,0.7635312284630402
1,0.9936588037275552
2,0.3678278054759028
3,0.7976752126465761
4,0.21524877493643577
5,0.022717557843278346
6,0.6979268221754932
7,0.7814896229995839
8,0.8282343459109196
9,0.22493253581609085
10,0.8108855614110365
11,0.4277098198403735
12,0.7302275416589445
13,0.7690644154571686
14,0.7317924063146847
15,0.36662198249102834
16,0.8755616302541287
17,0.7087364527099341
18,0.1075247695609099
19,0.17369660226497197
20,0.30649476107137247
21,0.8176595369742161
22,0.6495050724688283
23,0.5461289029214059
24,0.38747303114300186
25,0.10191848992298765
26,0.8550934294396734
27,0.8314644227255787
28,0.028557794320530433
29,0.04900125471914914
30,0.618286892812533
31,0.05985646360837832
32,0.6868242662668759
33,0.3064311714144096
34,0.3534098548122892
35,0.09668236351602984
36,0.4333214544091552
37,0.5044147995986485
38,0.4887673057495227
39,0.3999106461965465
40,0.4513188555923554
41,0.23987232924658392
42,0.05246004696732363
43,0.8148360520683864
44,0.5925851304154361
45,0.2124006725872625
46,0.29417946326519395
47,0.28392408630087423
48,0.291550452374973
49,0.6947385127108489
50,0.649731407945023
51,0.3786773738307656
52,0.04865934876017913
53,0.41579375959858184
54,0.8272481809594471
55,0.34571005044954145
56,0.9708650719252708
57,0.3321982036286892
58,0.9402665302437822
59,0.34940415433425137
60,0.9007197790820233
61,0.16129163492102952
62,0.7367954691038482
63,0.3866583036825541
64,0.6915482850673569
65,0.6794504863477687
66,0.29502959429801584
67,0.8830196614973334
68,0.41201159976353235
69,0.13048631171131178
70,0.7368371516722507
71,0.04594191453373651
72,0.9609649682953437
73,0.7244312293886649
74,0.8577824179336094
75,0.8275095789068998
76,0.8369081991952708
77,0.337855483862688
78,0.21303765724471702
79,0.29043349043048905
80,0.2650792148696892
81,0.705625523792723
82,0.8590247107990852
83,0.32653969513422887
84,0.7794903605439708
85,0.29243363138139394
86,0.9645560305865704
87,0.7961031988146539
88,0.17248109541546072
89,0.6311886712184575
90,0.788753259117788
91,0.7334688852754682
92,0.6561858991988526
93,0.481782417688745
94,0.8953066698493962
95,0.8524102763533596
96,0.8733053315234399
97,0.29370356503707656
98,0.20675331882707632
99,0.38977971557902713
