,_abilities
0,0.874413118954979
1,0.6244977254859594
2,0.6505663169888205
3,0.6857413816499269
4,0.3126580061722006
5,0.1928922562722759
6,0.8172915520697195
7,0.6873184105114541
8,0.8807012900604942
9,0.8096921193731729
10,0.5441925090896738
11,0.9484023576043962
12,0.23220194691342666
13,0.0837195204418827
14,0.6598947468632154
15,0.8155763582463458
16,0.12045795726884895
17,0.06474182770596679
18,0.966441431356405
19,0.8826646915442867
20,0.5998389810544482
21,0.5060145635279604
22,0.6894485027224462
23,0.05863785667127868
24,0.6273622625457721
25,0.8308023015658252
26,0.9727488133186518
27,0.5865950050492054
28,0.2894965130619838
29,0.3675551451601536
30,0.33381828674654074
31,0.2108142789234913
32,0.4074033981151363
33,0.07591261834100098
34,0.34293287702929787
35,0.3722333860064807
36,0.2601780980128461
37,0.3478457861217827
38,0.4982814877762238
39,0.6763997838315425
40,0.7710294038634603
41,0.24789584393574868
42,0.33597340422429556
43,0.77168882656487
44,0.8695260697063314
45,0.13094566785214332
46,0.22732738841183137
47,0.7612787841538442
48,0.5574311401807136
49,0.05795749071745284
