,_abilities
0,0.5636270667796607
1,0.5790363809036265
2,0.34092125334347295
3,0.10778832350115655
4,0.4002978900223311
5,0.40379927459752823
6,0.4977154690127557
7,0.671132346871868
8,0.25681244468509024
9,0.5131698761145733
10,0.05408755939766667
11,0.9429055771504147
12,0.13287438204143182
13,0.7693138911143607
14,0.9682079024006309
15,0.8495405595353671
16,0.8940534837899708
17,0.08179715887305199
18,0.23161316189878717
19,0.26310972043855324
20,0.37123312732742264
21,0.20865531128309517
22,0.3103888401549298
23,0.31271508519456076
24,0.5913563259937199
25,0.6364095966981106
26,0.1263000396166886
27,0.9285372179044488
28,0.3344982508672823
29,0.8754930641046486
30,0.5590803262684504
31,0.559263910452535
32,0.38904150497146084
33,0.2921773938786445
34,0.667404001253291
35,0.29746090275769643
36,0.2611426206152022
37,0.15277302571343243
38,0.10292598067735995
39,0.8733852470228869
40,0.8576385832164463
41,0.563352220143775
42,0.6579676043652347
43,0.9083679973819568
44,0.8902579040727342
45,0.42883682780330884
46,0.9128135012620749
47,0.979866534535852
48,0.42534671036301647
49,0.19283564810672868
50,0.004515095942483723
51,0.08577000574168474
52,0.31442267745287233
53,0.5325272446892311
54,0.09540497012575193
55,0.49576547734904947
56,0.778378238982248
57,0.40381866994786375
58,0.0730228556349648
59,0.7407693030378962
60,0.21412143662656166
61,0.7405766056234019
62,0.1552084354525996
63,0.4190534493663523
64,0.3132054587091861
65,0.3806312179187694
66,0.8417193410432343
67,0.7816985976934113
68,0.47732130638263753
69,0.8423722656303492
70,0.7078206229782072
71,0.8190838947217309
72,0.217547364136245
73,0.3375926476688315
74,0.4317494867359145
75,0.4580577266745476
76,0.2720611526670873
77,0.5764309568370086
78,0.43925870872368034
79,0.5684387273365574
80,0.5610108713882849
81,0.4922720721547859
82,0.1687189661301434
83,0.7009030340217909
84,0.7911953998298997
85,0.952992085703671
86,0.23396522606841436
87,0.7759794794405165
88,0.5530349063515239
89,0.14879933750117658
90,0.8255242587328843
91,0.4737520874955298
92,0.2556176315904785
93,0.17487640267775834
94,0.35808856294314756
95,0.47827356682325
96,0.855049315174285
97,0.596181975095967
98,0.012764221296567185
99,0.5742928737118727
