,_abilities
0,0.00037816489242002753
1,0.6137987267145945
2,0.3502310607227769
3,0.42408526216960535
4,0.03924538642107918
5,0.42756874801612943
6,0.4147466415835817
7,0.685293314761108
8,0.18932715305404998
9,0.023799455577113226
10,0.1873023916642839
11,0.6887808639728038
12,0.02773831105618633
13,0.4435023117786343
14,0.9020755206780076
15,0.7964495354267771
16,0.19817259485995198
17,0.08526665608754246
18,0.14712275138621292
19,0.7063142400657796
20,0.6326096000936794
21,0.004629445928040598
22,0.38262123974057166
23,0.016737477883960128
24,0.5568779636714248
25,0.08034464682942846
26,0.8513141920816985
27,0.4313224224170586
28,0.10311358031900066
29,0.30784966401144703
30,0.9678316148282913
31,0.8030083440572648
32,0.330560029445896
33,0.2930157735352501
34,0.24044928390899933
35,0.9780594559097188
36,0.7364598186865512
37,0.2533005467375048
38,0.25158650541173844
39,0.3269384493129111
40,0.8940727790430616
41,0.1258559757663754
42,0.6039727452712004
43,0.7164065058692286
44,0.15199803288224828
45,0.7497605277864072
46,0.9187878332705041
47,0.2322432535323142
48,0.7996673778739639
49,0.05618528205951835
