,_abilities
0,0.4925476856322751
1,0.41005569577990947
2,0.3413411711800468
3,0.28355896275096243
4,0.5875522697730154
5,0.2602193653401275
6,0.09024837983738124
7,0.9410543218571357
8,0.36960134682234386
9,0.07524641765997273
10,0.8785487852473705
11,0.8656296450614976
12,0.22496705844340856
13,0.5868831300914537
14,0.1081810712889182
15,0.6890712113884893
16,0.16084504705075897
17,0.43181104638043455
18,0.238886493892654
19,0.24933348518241824
20,0.21820385583187532
21,0.09767838083604194
22,0.7135912347022367
23,0.5156586920903569
24,0.20392505729871827
25,0.819826936817402
26,0.36693662510562375
27,0.9649954069903774
28,0.7124855681608049
29,0.5405981228507463
30,0.5323419447901689
31,0.6639345680572325
32,0.4401593693326428
33,0.2387897823725127
34,0.664990279924969
35,0.6660453827721255
36,0.687251846671713
37,0.49035743779780805
38,0.37550085172436826
39,0.41053087837539454
40,0.30398943462302896
41,0.24330100956557968
42,0.07396108814260959
43,0.8938220319515382
44,0.00020384957564988416
45,0.6305217963172502
46,0.10527402462428057
47,0.04172033135750703
48,0.5047122026719217
49,0.3009581765657293
50,0.8851200821053401
51,0.8492566823921945
52,0.4058240641083744
53,0.6668744384870215
54,0.20156990198286398
55,0.4725082521918175
56,0.1201963013048976
57,0.8512789075646359
58,0.3904813107685742
59,0.8058849706497104
60,0.43512025263389836
61,0.32069388870414745
62,0.49274929866443895
63,0.8655891406533699
64,0.4981406402743626
65,0.2406470222222449
66,0.1745877755923384
67,0.6616730080314193
68,0.3392621735822716
69,0.3890220307862019
70,0.6385412048193058
71,0.3413828762747651
72,0.6863871042168607
73,0.22229451808867254
74,0.43710048764099274
75,0.3431946204821061
76,0.4877811929679754
77,0.18612213710419448
78,0.725554383765785
79,0.3524267942668908
80,0.5696416665236693
81,0.28049094605595504
82,0.9319885908925404
83,0.5582206892650323
84,0.4086084944764274
85,0.8092432389435271
86,0.3196569955912355
87,0.8633146722372326
88,0.8746273326731733
89,0.16696715232340897
90,0.16355090886886123
91,0.6958338270030431
92,0.3692846848606954
93,0.989321291430429
94,0.7486363985401852
95,0.7245785512148513
96,0.49444442227539975
97,0.10580229694056245
98,0.8678446063646101
99,0.312340852246142
