,_abilities
0,0.3243333101453318
1,0.14629253601377792
2,0.40658498319891523
3,0.6644435083909795
4,0.1037169454108378
5,0.35011307310871026
6,0.24993921109624093
7,0.5609177696349426
8,0.22120642681596966
9,0.426099191345907
10,0.9204110012738148
11,0.12834191920345436
12,0.30289229665987116
13,0.6015083447016284
14,0.7603292179329495
15,0.6499966371129133
16,0.1618116878027808
17,0.8369743765398878
18,0.9172124863560502
19,0.1156830160550584
20,0.9743856579250286
21,0.3884742332844742
22,0.5760542581214219
23,0.3356845647377687
24,0.4580362689216415
25,0.20255187295610966
26,0.9003807300428486
27,0.618859439402404
28,0.8864901563708043
29,0.5639290193077158
30,0.6108546422750969
31,0.20788122125880443
32,0.6050230528907816
33,0.9321314513901228
34,0.9773088331470037
35,0.3669746939402858
36,0.040103317292101474
37,0.43031171195659285
38,0.936315985196095
39,0.5254555324343626
40,0.5739875566415904
41,0.9745509109368118
42,0.43593181160006333
43,0.5150594809437048
44,0.12617394257994125
45,0.10136618889149727
46,0.44405168386590654
47,0.15240909308692324
48,0.010865802494451822
49,0.5233879506677045
50,0.7407302635707874
51,0.42307288981657865
52,0.010151323310161517
53,0.7464315442178445
54,0.46515434665110766
55,0.4309064288446155
56,0.0959479596364571
57,0.15600126847181756
58,0.7088695848586405
59,0.6051841479806369
60,0.29082732212441076
61,0.9714762625324026
62,0.5756264526335118
63,0.3451496569169935
64,0.14364300933648502
65,0.9669423708014321
66,0.03395050815210645
67,0.4998852723779386
68,0.9982831500925268
69,0.1420581459437381
70,0.6444723956074999
71,0.7725381118397904
72,0.5137351550373683
73,0.4945295769920524
74,0.7429478543214427
75,0.015410164738577845
76,0.31823037429956125
77,0.2488645613638038
78,0.6494460128180775
79,0.2382687368100505
80,0.5074550872668064
81,0.4254688064099984
82,0.3489802369221428
83,0.5451617574782462
84,0.7151267468929349
85,0.7993552040615564
86,0.44774007396922855
87,0.9974549291733114
88,0.27320057224519295
89,0.9146680099265838
90,0.1892226215416774
91,0.3990899142206588
92,0.5051828093215379
93,0.22531118521682011
94,0.6175296802469737
95,0.7856226671656713
96,0.5186786665974144
97,0.2514977918541019
98,0.3856662916011213
99,0.23527279039852142
