,_abilities
0,0.9633039298907359
1,0.8643820805824051
2,0.9931568383303901
3,0.43304822250798497
4,0.10322072270883734
5,0.27634175599036015
6,0.8713790238050177
7,0.8095185201172574
8,0.4042900012379601
9,0.8599710649097891
10,0.972876283503903
11,0.9284768332130573
12,0.6383943952347992
13,0.5928252750050181
14,0.9150392546359004
15,0.7560747638206687
16,0.646835495222728
17,0.9837925316463411
18,0.8646978692131767
19,0.24571800270745092
20,0.6903228253067862
21,0.7158647499820876
22,0.25715777018239133
23,0.4121092630651699
24,0.6053598149639945
25,0.6726280303407747
26,0.7285277259838914
27,0.5223460048182945
28,0.8120993194139684
29,0.39885538566490364
30,0.7345844417920396
31,0.2662848845723408
32,0.7906916911446323
33,0.196005957481642
34,0.04392955749870342
35,0.6227959022968933
36,0.7273865548344076
37,0.8170361501737424
38,0.10238641209893634
39,0.3504804089282371
40,0.8150691718273769
41,0.29912538176268155
42,0.3220779856438394
43,0.9551286303019754
44,0.9794145822797306
45,0.19970334019563118
46,0.5252386276989255
47,0.44757708211276115
48,0.36565419510616404
49,0.09647181720657569
50,0.315454992171687
51,0.25876507408937766
52,0.18173233506479264
53,0.05370804670516435
54,0.12417450034074871
55,0.5674958672118883
56,0.5253545390255172
57,0.48844118518302193
58,0.20098549823007258
59,0.8329939516070893
60,0.44194458540526693
61,0.2193751176833082
62,0.9068179357507882
63,0.9287609124726665
64,0.6755678620887894
65,0.28424190936082777
66,0.1176043588306938
67,0.3412318761857043
68,0.6931143091451533
69,0.29428905473059513
70,0.6369924949289859
71,0.8126448531033198
72,0.9834241608916277
73,0.3996484409745998
74,0.7873448016422662
75,0.9998209642510069
76,0.8492969419593587
77,0.2745825157265238
78,0.6424965378948325
79,0.1746703823263833
80,0.019040618438026426
81,0.7277000941904538
82,0.23599389866177958
83,0.3719267723762302
84,0.6436344251700343
85,0.5108457692351022
86,0.466210848435563
87,0.3871309991582491
88,0.3257872422752643
89,0.7332555516551891
90,0.13554251846376936
91,0.8642555055812815
92,0.23001357908258843
93,0.5470402233423352
94,0.15834962547553222
95,0.7617132267639016
96,0.16668548887176154
97,0.3199635638741076
98,0.2767613443670461
99,0.34060804692980684
