,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.12721250541471973,0.9658633591208509,9.329448385135361e-06,0.9768887012335497,0.05474944360124548,1.1021271805043611e-15,0.8352331659919159,0.5144107096298554,0.5085870500212931,0.807846825550448,0.2876713818566952,0.726680705339007,0.9769791227607507,0.5281297865989185,0.7669849164113547,0.9998317904970416,0.8308963400677003,0.00019439361882243015,0.8210394037402624,0.4942615034186387
1,0.8925028313565382,0.9676086224130206,1.824255870532471e-12,1.0,0.9627990837222719,0.0,1.0,1.0,0.998385744520589,0.9930043117084241,0.9995235514428809,0.9987993253566537,0.9999999657750975,1.0,0.7950088135533847,1.0,0.9999931872111022,0.022221703261262504,1.0,0.9703651999428181
2,0.9898237814942183,0.9999920490434606,6.426452637583843e-12,1.0,0.9999895957617003,0.0,1.0,1.0,0.999999999998656,0.999976592225369,0.9998581203314301,0.99999999999798,0.9999999499984971,1.0,0.9799805194731275,1.0,0.9999999999999319,0.987942714985274,1.0,0.9990801419057872
3,0.00117997804753277,0.5592435612702901,4.047458008122451e-05,1.0,0.08637610429876627,2.827851644064785e-26,0.9809277181365168,0.9999791797623697,0.3184802430174664,2.2485379912104656e-08,0.6483526474726878,0.8161495382668814,0.7981709453009448,0.9999998942789702,0.02542538290867176,0.5078226015650708,0.03438423598647558,4.726359293845385e-09,0.42600596894678516,0.030089223266523586
4,0.10029840961795732,0.7153088376449942,1.0987402328374218e-24,0.9999970605367031,0.0953417270824333,1.227910889e-314,0.9789885108137922,1.0,0.49090565966719985,0.02777245922011458,0.01916449763885431,0.8493823929633852,0.5477896824147453,0.9810327078548261,0.05085286244051052,0.9992965880618614,0.5664403759598307,2.0854384865288445e-08,0.9988475940015604,0.14042031364036517
5,0.0021868077679179287,0.0039981282902714545,4.2231771579020585e-10,0.13666258281739682,0.008657674628265019,2.9431859626604845e-13,0.035022278830567584,0.30866162277597997,0.00591293368948481,0.01682988785415541,0.0017844770626880622,0.00940202078470332,0.029212331281957285,0.07702522688369491,9.605629855731071e-08,0.135074298229574,0.030257403205508054,0.006704632228030064,0.035943606778976275,0.020567156949544786
6,0.906796992987305,0.9192330472300653,0.2783201576977471,0.9998737503895164,0.8183546027415769,0.2252868440454753,0.8507284772655709,0.9956034299970599,0.9606914201655371,0.9306910759960114,0.9666032905305422,0.7186236377527578,0.8068075120012892,0.9424914154754932,0.9058909100538584,0.9931207285065689,0.9116363839097377,0.8930484340282726,0.990851472799366,0.8476800613179135
7,0.09663368146894193,0.593633350249781,2.7352403298467414e-26,1.0,0.39616240708751055,0.0,0.9944193765744976,0.9999999999867548,0.34907792992750597,0.9637258574190932,0.31183828827748095,0.6462466757730061,0.994365334804065,0.9999985426186897,0.00502848800007271,1.0,0.9724553298557128,0.26222941093036883,0.9999641607161625,0.2126780490470397
8,0.09302641945494813,0.18393883826699042,0.10219589716189587,0.45715157377790183,0.013905611635524145,6.725872424581725e-05,0.2240247230799522,0.9439486848563371,0.18039169638522543,0.16157868939597372,0.029297928576831035,0.13219413178116002,0.02919086245452164,0.7372677859340644,0.15877890360876096,0.9325913591982677,0.3372250849012329,0.10210792340053662,0.7839266525175536,0.01737248525363769
9,0.7649223574535894,0.4548601500440562,0.7717705864403851,0.7552273614345725,0.801152860841763,0.8364578758850402,0.47656346279273815,0.9920944807791952,0.560252611039001,0.3886749490536963,0.770076441940201,0.9515931314961156,0.4358243840972149,0.5794241302910077,0.8418013666211374,0.5368672223088877,0.5970798445090221,0.5973947441545491,0.8016241291493842,0.4611792178354778
10,0.12369363091112036,0.2601138525964903,8.832157908463522e-28,0.9999999975658466,0.010605254008986136,0.0,0.9999998869704618,1.0,0.6651286576290517,0.01020138975253701,0.992272116271196,0.9655703810080419,0.5477533604327736,1.0,0.030895472768595854,0.9956475040281074,0.9995446881059844,0.22441442801896594,0.9999474572678284,0.0026645282698104667
11,0.1867533553465189,0.03414293305594536,3.121872978024828e-11,0.9999999999987671,0.15066015445560502,8.847203093524308e-94,0.6004447741758859,0.9994545981470526,0.530919378958801,0.14359322066708172,0.06498105324934608,0.17935619892966106,0.7504679569026964,0.9998161475703801,0.2668381684321097,0.625056477164982,0.4576703613185936,3.1693983153191226e-05,0.7360020199619991,0.12600751596482748
