,_abilities
0,0.874413118954979
1,0.6244977254859594
2,0.6505663169888205
3,0.6857413816499269
4,0.3126580061722006
5,0.1928922562722759
6,0.8172915520697195
7,0.6873184105114541
8,0.8807012900604942
9,0.8096921193731729
10,0.5441925090896738
11,0.9484023576043962
12,0.23220194691342666
13,0.0837195204418827
14,0.6598947468632154
15,0.8155763582463458
16,0.12045795726884895
17,0.06474182770596679
18,0.966441431356405
19,0.8826646915442867
20,0.5998389810544482
21,0.5060145635279604
22,0.6894485027224462
23,0.05863785667127868
24,0.6273622625457721
25,0.8308023015658252
26,0.9727488133186518
27,0.5865950050492054
28,0.2894965130619838
29,0.3675551451601536
30,0.33381828674654074
31,0.2108142789234913
32,0.4074033981151363
33,0.07591261834100098
34,0.34293287702929787
35,0.3722333860064807
36,0.2601780980128461
37,0.3478457861217827
38,0.4982814877762238
39,0.6763997838315425
40,0.7710294038634603
41,0.24789584393574868
42,0.33597340422429556
43,0.77168882656487
44,0.8695260697063314
45,0.13094566785214332
46,0.22732738841183137
47,0.7612787841538442
48,0.5574311401807136
49,0.05795749071745284
50,0.6665703967559431
51,0.17855758283493448
52,0.275329072557284
53,0.46577879332946037
54,0.5649931956853517
55,0.4226314822573533
56,0.2500052226833986
57,0.3687774305230394
58,0.7094229381209204
59,0.6300465709486401
60,0.8715016151532261
61,0.21405158480483305
62,0.35952159535273076
63,0.5138768758442945
64,0.21016983130705005
65,0.610642526784304
66,0.04939850600250236
67,0.8133921050132313
68,0.9947668934347738
69,0.7628149000794527
70,0.1782601199880644
71,0.2869268625349908
72,0.22203053910029535
73,0.7923591421645421
74,0.43257931336423583
75,0.6967735483870294
76,0.7633390774335364
77,0.0988384955551667
78,0.5644966709657403
79,0.8236237695154407
80,0.7441386580473863
81,0.60634900460077
82,0.279713358225422
83,0.5926685633060197
84,0.96188598528856
85,0.3332297650978547
86,0.4881218270648496
87,0.3857710399727573
88,0.41737045760818475
89,0.4560429910641359
90,0.008187691566792046
91,0.08682866287299164
92,0.7813054209025485
93,0.37887407069448936
94,0.9566339569548502
95,0.1371378377144411
96,0.2611004705770276
97,0.9830649261464957
98,0.09932003831888422
99,0.012821880039162953
