,_abilities
0,0.7410995507259222
1,0.9142463231082953
2,0.24733280807554583
3,0.6654344122122844
4,0.4975874754168991
5,0.9930392874816228
6,0.7426790695885921
7,0.6465726044234001
8,0.011853779134031739
9,0.40738085982536876
10,0.6788919077626022
11,0.32621173965082895
12,0.26486419055136257
13,0.22061618397403931
14,0.6335159224941765
15,0.21104632734140805
16,0.15442846273901975
17,0.8201338973422643
18,0.7776691993579371
19,0.5411236812405441
20,0.6138357043493672
21,0.4561278851496634
22,0.907267889874417
23,0.4235821945140025
24,0.8903821540127514
25,0.3806566753574988
26,0.85474098510083
27,0.00544609692340766
28,0.4190627192943896
29,0.8380360617906435
30,0.813718253205431
31,0.8094219009777804
32,0.15611112266242844
33,0.8915014701688554
34,0.6296668774451378
35,0.8466336501450992
36,0.45272790590971923
37,0.34044030723833946
38,0.05826563479900265
39,0.5306059794189899
40,0.9212547663357121
41,0.20842984599377853
42,0.8213949711691682
43,0.021436767097749877
44,0.08753519377482333
45,0.016703976104898034
46,0.10903290775690876
47,0.17990434275093
48,0.8289243075863801
49,0.5629931293536298
