,_abilities
0,0.6110872255231432
1,0.37225813084557585
2,0.41544416683202234
3,0.41046997537057495
4,0.5891184206091419
5,0.5793804099573254
6,0.151451341427657
7,0.6989590289199679
8,0.3435246091865543
9,0.7592006568952903
10,0.8661363569219973
11,0.21893961897994177
12,0.7479108344865778
13,0.16798642519720647
14,0.7017395959394563
15,0.3909823085566699
16,0.6535267942324816
17,0.6457063083810527
18,0.08937842266052475
19,0.18491096143341249
20,0.6694326569804963
21,0.3857427232420972
22,0.1277135591577524
23,0.8455497775418702
24,0.6433098749262688
25,0.427942039976912
26,0.030118070782512454
27,0.6675201373422784
28,0.02930981908356024
29,0.39311045315273907
30,0.8596541265665221
31,0.9946702515374257
32,0.7007808731904775
33,0.6912717117517044
34,0.6073173524504839
35,0.5173685161566489
36,0.1761814691320834
37,0.8730972250655635
38,0.569385532524531
39,0.9404978846093413
40,0.41803529017683044
41,0.7541807796287867
42,0.25920672601187533
43,0.4941017366783062
44,0.3023956770738192
45,0.49282245272433023
46,0.28745542597126233
47,0.5474887399306008
48,0.2199537479754503
49,0.8750270475424515
