,_abilities
0,0.5345656475573773
1,0.8194984148817812
2,0.050835986052506006
3,0.7007134437303565
4,0.08851149122057582
5,0.9680841169709082
6,0.18395050139786986
7,0.7794830247451531
8,0.1433714657170158
9,0.7029712915420423
10,0.9404886042103034
11,0.7862015772623504
12,0.49642549523552365
13,0.9140530369332786
14,0.023644367628494693
15,0.7010530694899322
16,0.5155630974327271
17,0.9108286276128555
18,0.36858656920238736
19,0.13566794331549667
20,0.3018337819240055
21,0.13385979232418205
22,0.08986723491936273
23,0.5994590683948341
24,0.9766158887450653
25,0.6447855654037218
26,0.07919478675740851
27,0.806554060308282
28,0.12482198691977185
29,0.9186260177229439
30,0.801865682206696
31,0.028569026524740252
32,0.5489704108221842
33,0.1315383196874351
34,0.26925838034998184
35,0.04233295820541613
36,0.03474983874939918
37,0.044174426303406567
38,0.5736339803273282
39,0.356200361761331
40,0.30007043395191285
41,0.36270780778254175
42,0.049143111710847495
43,0.5261533548770116
44,0.14558393860220148
45,0.447896758053875
46,0.13994089307404783
47,0.5072977139511624
48,0.5413086429785442
49,0.491728473148415
50,0.7422206760821805
51,0.4772031234064077
52,0.23511957145545687
53,0.8453794005878443
54,0.22324430675298834
55,0.33959219829293996
56,0.09382287329963382
57,0.7792814413662537
58,0.22964363743169602
59,0.22499627337285852
60,0.9139268828851563
61,0.5788339944415666
62,0.10920892162170649
63,0.9992687724090968
64,0.07882644047782031
65,0.9961956807201471
66,0.18628857933890472
67,0.870553810391756
68,0.5008478724721099
69,0.7299183515647122
70,0.2212497704331142
71,0.5742541348612528
72,0.5436921362182014
73,0.80757381671557
74,0.5486875820496147
75,0.6949022809722334
76,0.4217898111739078
77,0.10641484552656849
78,0.6592723497707268
79,0.7904018173847995
80,0.7312302493856719
81,0.7611007166356422
82,0.8041107206055328
83,0.324122394905835
84,0.7425724550800875
85,0.3573399520216251
86,0.5908065998522184
87,0.6060754741047263
88,0.08447809144012129
89,0.6890886088561194
90,0.043590568236641605
91,0.6391578867504428
92,0.658154891262257
93,0.18692696097109668
94,0.3232972681723043
95,0.404641635013488
96,0.48265785605854505
97,0.2728147050578478
98,0.8832396901712679
99,0.3084377559467018
