,_abilities
0,0.4700411418271712
1,0.00041327303500586894
2,0.4205856446558275
3,0.6073388744671179
4,0.2796459503456572
5,0.7475584597635885
6,0.6717882153989628
7,0.008425904157013506
8,0.874829567020617
9,0.9140374272355448
10,0.5030289068181159
11,0.8495913502352168
12,0.6981962312825188
13,0.6091513502103717
14,0.7316696674906484
15,0.9605533651064854
16,0.4970903476999745
17,0.717698800460058
18,0.01206057076619089
19,0.9518066747691522
20,0.40143303490876203
21,0.31149164756537145
22,0.325209727401503
23,0.04156841564079564
24,0.4730050110306768
25,0.8924542267238574
26,0.6506741234025895
27,0.13306838504496635
28,0.009336191402255592
29,0.5863385713724081
30,0.15553687601482188
31,0.9452455860920309
32,0.4644293233596539
33,0.46523128276274717
34,0.0627876583532719
35,0.013150838738595457
36,0.9541505520963982
37,0.3769412385732778
38,0.935284524670837
39,0.16900835277542534
40,0.9903659390585904
41,0.07029391452785892
42,0.133284192084228
43,0.10866409024036527
44,0.18780458946509335
45,0.1524577445710093
46,0.9179064660087164
47,0.07676761001114545
48,0.7411172994940539
49,0.6319130012600302
50,0.2942801894334334
51,0.18111678466103587
52,0.3708556820861482
53,0.7268341597305317
54,0.1862150573674555
55,0.32747427049678796
56,0.2174821995482832
57,0.7079699051224554
58,0.8287628373164995
59,0.7000402219487618
60,0.1369541848735585
61,0.12063753280968893
62,0.9839962737127937
63,0.025802274185139615
64,0.2809365824008238
65,0.1982294046600113
66,0.46300096115744827
67,0.198842619004051
68,0.4019411173047791
69,0.03930667865276943
70,0.6811266372399034
71,0.2419747371636569
72,0.63819521712854
73,0.11292965059451282
74,0.10806320430149172
75,0.7248333803932536
76,0.09956176230313926
77,0.09376570230635457
78,0.7525933070138195
79,0.2046630222230065
80,0.27449536940450275
81,0.9569187647816748
82,0.1645558567952351
83,0.17529358028106742
84,0.5625990421120174
85,0.5949191541757587
86,0.23693446085287767
87,0.002342738343180289
88,0.921641425268211
89,0.38288331183931323
90,0.8619197947892817
91,0.18513477695021618
92,0.6223052251099472
93,0.8661361010564184
94,0.8836922248392879
95,0.8071853702121156
96,0.8537130802744475
97,0.4761196121977013
98,0.5021360391627055
99,0.8408965516746976
