,_abilities
0,0.8704974899204571
1,0.49597086375649424
2,0.7134326348613484
3,0.053642268606977024
4,0.7931303673063445
5,0.7371481369216969
6,0.015740280113292718
7,0.47677603266028273
8,0.1560785810545414
9,0.8478510380978311
10,0.48868551482344696
11,0.15586461992479111
12,0.20457420526827094
13,0.48292511377749514
14,0.9848515346452944
15,0.983323176799554
16,0.5159831749415514
17,0.547446186583165
18,0.30821315473370864
19,0.8633401211355866
20,0.020039548532543024
21,0.5110407488801331
22,0.7063793536965554
23,0.4010325885553036
24,0.7330760128409538
25,0.30702540003661316
26,0.10492931352865428
27,0.6639214660351294
28,0.6895622558833592
29,0.5470103834698609
30,0.42153507985388405
31,0.8038968229605697
32,0.7104836898518301
33,0.8487957410398578
34,0.44170229180508364
35,0.4496672837016537
36,0.38407398311783514
37,0.4996752434039297
38,0.2908447979380121
39,0.5865229686654806
40,0.25139309529426535
41,0.7948257810057228
42,0.3272863139242517
43,0.2947150032904575
44,0.684772335100245
45,0.4488451236137028
46,0.6840944649598036
47,0.4565757000149897
48,0.23752018000624553
49,0.7740426382466353
