,_abilities
0,0.0886139238158678
1,0.8567781761871338
2,0.11484927564337015
3,0.10714179813517784
4,0.11349671762512735
5,0.5623367042409378
6,0.30917780428453756
7,0.16651126020841506
8,0.3768088405563287
9,0.024946317880635182
10,0.0713409379623955
11,0.2016720481163584
12,0.46501634337850506
13,0.16985327778464931
14,0.007838696836997436
15,0.5641955322736393
16,0.662377980707961
17,0.9930206303289767
18,0.17518450712880212
19,0.5475006634635062
20,0.0369541958879642
21,0.2572497869122711
22,0.6495114369668333
23,0.8775936567365042
24,0.3909332316243823
25,0.707723851392217
26,0.5443537753697119
27,0.9277370331097765
28,0.11531007576663418
29,0.6797506801519271
30,0.09926645855230211
31,0.9689419814733985
32,0.21501377432569665
33,0.395982922202044
34,0.01783611936410321
35,0.5368220041941295
36,0.8641299830597186
37,0.8705286192225807
38,0.1636443421377495
39,0.9987415253704601
40,0.9669429181213737
41,0.17331176692029682
42,0.37546679605290967
43,0.6139696463044543
44,0.21276463689721473
45,0.12400737619942973
46,0.4460466866008157
47,0.0842675984796532
48,0.375854757489849
49,0.1440882744257799
50,0.9625938563562931
51,0.21318838684338903
52,0.5952840367114287
53,0.05173872778270312
54,0.5697502673473566
55,0.13870253734610558
56,0.9917873421348414
57,0.38016724574408794
58,0.11824831624042537
59,0.03498015304866709
60,0.3138611400568295
61,0.3889984035927411
62,0.8132767045371566
63,0.1580591176638156
64,0.03390749030215488
65,0.823529945644368
66,0.8835019348292916
67,0.23231101522096897
68,0.09555033511275528
69,0.9328637455355729
70,0.7269071548093565
71,0.09477329148851742
72,0.01911734592682869
73,0.39971745657508473
74,0.3714120360229889
75,0.8941315844735066
76,0.8096106425383773
77,0.061237517934164015
78,0.6970950715452789
79,0.38154061850460275
80,0.8966241372490111
81,0.9489032288740832
82,0.8830468065538919
83,0.3349445517464507
84,0.9866563568315985
85,0.9845747267211763
86,0.9428714268855297
87,0.6961219733340336
88,0.30051261622394726
89,0.7642292240590943
90,0.4700167200591573
91,0.8463987422539597
92,0.6076069053521863
93,0.1189635080819082
94,0.855391785407683
95,0.4025279565433876
96,0.7784572290085987
97,0.7089820820296701
98,0.7686326519967542
99,0.15746376261240524
