,_abilities
0,0.6888242099333561
1,0.6423059745721656
2,0.1938205297154196
3,0.72193329036371
4,0.41559611258787327
5,0.6438016074568109
6,0.28998739867846346
7,0.256346869132222
8,0.5272355357325942
9,0.39526184070361703
10,0.14148913973985455
11,0.4756126142040042
12,0.7798394712646303
13,0.2938468226101137
14,0.7155850967563199
15,0.17342846740642812
16,0.7875006488910054
17,0.5079762075602591
18,0.45401426397057065
19,0.22688083431950412
20,0.4105505574664434
21,0.9104549064307629
22,0.030312742932104
23,0.3334760534490901
24,0.60073716021466
25,0.8580859244711838
26,0.9956198600265805
27,0.6312703375656566
28,0.28230604573233475
29,0.2071596116192133
30,0.07355826137932332
31,0.7125794886266412
32,0.0756818681233044
33,0.6656540330287694
34,0.11839894108929405
35,0.11332533364046914
36,0.48006982916444585
37,0.8943854325812851
38,0.5755377698063598
39,0.5234855054641274
40,0.6287538585416677
41,0.13783128982707354
42,0.24928803487525708
43,0.1620917408005368
44,0.5445749948624423
45,0.6142525488393217
46,0.1781906302430779
47,0.6551076823120108
48,0.1051748852690998
49,0.25036915090737505
