,_abilities
0,0.7845508143539998
1,0.48455294344268374
2,0.22904325802587194
3,0.15598560286927152
4,0.6862605706350777
5,0.603286622085236
6,0.8192413671975984
7,0.3216903008788249
8,0.3848779167697334
9,0.9165663763798546
10,0.8646585174791198
11,0.6956269941395933
12,0.09592875175848614
13,0.858823439901975
14,0.9274623552733956
15,0.516546681116516
16,0.5036934260303834
17,0.8624516578347261
18,0.6818701646159068
19,0.3318567535491864
20,0.38779769748826415
21,0.5966587342609532
22,0.3351769180605181
23,0.19770970624700374
24,0.12624678319068672
25,0.8667840949079115
26,0.6374486857639476
27,0.08925609114859746
28,0.8571748589675693
29,0.2895878899459663
30,0.16628112042540114
31,0.5887602385697656
32,0.3672120475787292
33,0.16919737416604394
34,0.2794535763695528
35,0.5638285652522672
36,0.7435007727294625
37,0.34425693835006543
38,0.49338817003052
39,0.1944185452949311
40,0.7848665897769944
41,0.2775971445538076
42,0.4009827586969398
43,0.46866644247474437
44,0.5919178765479967
45,0.13459251317551976
46,0.9143313919298786
47,0.5920485173084887
48,0.15045414397450654
49,0.6199898163853798
