,_abilities
0,0.5829798822664017
1,0.08387387324417732
2,0.23434480733292345
3,0.32043694751621504
4,0.708303980388392
5,0.16493011013702702
6,0.9908264630027608
7,0.1942344079403012
8,0.024803140229209635
9,0.3905025637899226
10,0.3531774795310581
11,0.5540976291638393
12,0.21534459640555298
13,0.30432527454104175
14,0.42964729748537556
15,0.9973002482368508
16,0.6489699188681977
17,0.17848349928758064
18,0.8768895498247385
19,0.8890885171742182
20,0.8788357700892279
21,0.9781839067358603
22,0.6360017824301487
23,0.4473649431991004
24,0.22708835987187212
25,0.3494336186574214
26,0.6344014857649805
27,0.4675814891254449
28,0.15241276929253877
29,0.8862722207425446
30,0.6339004193329786
31,0.1179441680018638
32,0.12441542682891303
33,0.4525428314267697
34,0.9410184209730129
35,0.6469887706878107
36,0.3506786473311843
37,0.13677677905407476
38,0.12584814047844808
39,0.6635503864253779
40,0.0628814063228332
41,0.5309093496608048
42,0.18665183756054837
43,0.8542671800821049
44,0.9790692215210424
45,0.7857666374454332
46,0.1951442516982882
47,0.5894546402132622
48,0.040303907518600315
49,0.43254738366519474
