,_abilities
0,0.37923485044832084
1,0.7605805999889542
2,0.5274600418112054
3,0.562868640776291
4,0.021660274406636145
5,0.8437798437667589
6,0.8026803850068337
7,0.10718120669783716
8,0.8258844031191774
9,0.655623992120149
10,0.7932004897631688
11,0.6938265942179174
12,0.6677271378519153
13,0.7900196057184845
14,0.09372482695984062
15,0.5587578613816904
16,0.4511033157715819
17,0.7431310978006748
18,0.9327664338725041
19,0.2898284794932774
20,0.5117328775465391
21,0.22158752746601554
22,0.4081438243774403
23,0.02913490908785463
24,0.5484746565119822
25,0.8232066350997267
26,0.0988752227982721
27,0.8052847472523336
28,0.22795432949609298
29,0.8965514861928509
30,0.5562313506701672
31,0.2230978377780471
32,0.12871584501339287
33,0.6929865601512408
34,0.7973790265586349
35,0.8319088701879963
36,0.13044113076925073
37,0.7460182185697581
38,0.9798799544747239
39,0.8008206388337409
40,0.6471599120200532
41,0.3423256490761603
42,0.479348501178826
43,0.2762228434118375
44,0.7524841273548839
45,0.4442471262536148
46,0.011035823314590645
47,0.607921106515364
48,0.990167223025589
49,0.33393628813300746
50,0.6279809945813826
51,0.6369333031985784
52,0.698821321985636
53,0.6375854997146372
54,0.1971129167785627
55,0.9371891261218485
56,0.6422916498507917
57,0.3797542517595107
58,0.012547879292796053
59,0.33570600847106774
60,0.2677122191353428
61,0.6453212973385584
62,0.17048199810125553
63,0.7819708076308883
64,0.09299436994590525
65,0.25070875095934103
66,0.9573704946938523
67,0.1091966857667955
68,0.6294277205814619
69,0.4022620521442099
70,0.7787208285362797
71,0.6721401573343817
72,0.8554906318202395
73,0.6437659646836642
74,0.09254524565543575
75,0.919501823981596
76,0.9997864543713147
77,0.17106864251846302
78,0.9858064352268799
79,0.19993878980465307
80,0.3314653257686677
81,0.22218547974946948
82,0.39250356140872156
83,0.6241211245530216
84,0.5187300863283313
85,0.02266358062631663
86,0.5940085546835068
87,0.10333080669273068
88,0.7510541640778942
89,0.41185817468013136
90,0.6897986547181284
91,0.7124608100287445
92,0.8935725983999063
93,0.038783298429006005
94,0.9700782083349769
95,0.4133162778178125
96,0.10158787023037304
97,0.3180451898930714
98,0.7424378014809108
99,0.1851873159442434
