,_difficulties,_discrimination
0,0.346203013920082,-0.6082467189368301
1,0.3656348844086494,1.5070078694330729
2,0.008229152478472581,2.344939931286615
3,0.013037242776650968,0.6235630759062935
4,0.4052327278722443,2.346249292210309
5,0.7022703128081892,1.527408937872866
6,0.0441140580747398,0.6901894301692645
7,0.6225939143861123,-0.03614416779457952
8,0.5978169508364946,2.088235330507616
9,0.6450859575578689,0.4186012142144169
10,0.4779598040867827,1.2177611540406228
11,0.014201460052211606,0.8351780762895716
12,0.4638795482128972,1.8331654367950314
13,0.7934449412929149,1.322466172405863
14,0.6851845456794643,0.009971092112945112
15,0.7554795035404144,-0.14494179474461522
16,0.04722012471942922,2.2631748493207935
17,0.49581859910124293,0.6861276401427945
18,0.6772779144213217,-0.24250118647781926
19,0.40264162986649177,-0.37049865525034464
20,0.6512192593508564,0.42636936259809244
21,0.3458074132572069,-0.08315255734106564
22,0.6817070217075687,2.7953466810754133
23,0.6791499792490527,0.7568539185513765
24,0.6595243935319952,2.3482288758893146
25,0.5955722913903287,1.9976444824886483
26,0.3701588032341745,1.0317537415976588
27,0.9806791946373118,2.1972847185752102
28,0.24653669374904266,0.7700920423914064
29,0.03730069915586685,1.2282882762957694
30,0.5621937591738212,1.5470721464146615
31,0.6974526800566018,2.1730394187618316
32,0.28477377811076343,1.816295620324983
33,0.8836857600072456,0.09309859861691805
34,0.6836627072898954,0.4486025576818877
35,0.22227513975734617,1.9245256490010503
36,0.8710155528669615,0.6836256411812829
37,0.6561203326008411,-0.18940300214912176
38,0.12178647763843868,0.12460653084288431
39,0.8659239862156046,1.1366940593662413
40,0.1308265578692082,-0.05942641089971157
41,0.018790407827040462,2.9917256323027006
42,0.0778467200502315,1.4998761843897284
43,0.34389916512949464,1.6005042226704305
44,0.8993856792273502,1.1860374707670094
45,0.2462798191993841,1.2487905335462677
46,0.5756713407445766,2.536425270718953
47,0.9756313545610906,1.54360550383368
48,0.13981357858403132,0.20461842465981728
49,0.3103580380266348,1.6278181325207828
