,_abilities
0,0.047103290760677465
1,0.12776214158628416
2,0.014621185538598317
3,0.6276283130373124
4,0.31410130025540656
5,0.020276089548032755
6,0.6713588809915785
7,0.5907553768702575
8,0.6767925298072847
9,0.2533653164546189
10,0.7645857175679729
11,0.28480845050257364
12,0.7434269221465507
13,0.6972246663441373
14,0.7909075714123646
15,0.8781090575965608
16,0.10604148437470418
17,0.7321546220845256
18,0.9586586511409851
19,0.0563285555168092
20,0.6552790523363348
21,0.9636660220056269
22,0.08386276027469285
23,0.7318698669116002
24,0.19333937371712084
25,0.6237776384810034
26,0.9022067440269635
27,0.029685962728402387
28,0.18040723923157168
29,0.021997310455361706
30,0.6022985921318895
31,0.13688728417792503
32,0.4418908013257404
33,0.023393918035144512
34,0.6036611309500528
35,0.943282130488837
36,0.9267354327738047
37,0.9391227243119175
38,0.29531336359440924
39,0.06240637936089604
40,0.7205484293068961
41,0.09558873836753545
42,0.8603815225254131
43,0.7342553212883114
44,0.7134411085394239
45,0.04880438310729676
46,0.7529324692235084
47,0.17370657784446392
48,0.6141496379073199
49,0.4752558641783891
50,0.8769251796098723
51,0.05914245547754881
52,0.061597651178530055
53,0.25920939192212705
54,0.14811239755713496
55,0.9968150104384916
56,0.7058082616291748
57,0.008839618486914613
58,0.01683995725298504
59,0.9054493838755189
60,0.45218397187528137
61,0.5294565027534186
62,0.9109593355836448
63,0.03786350190741445
64,0.7530108581587187
65,0.2663171802463998
66,0.5418515047877628
67,0.43983017762040166
68,0.7035320578414752
69,0.594093986633641
70,0.8315142502374512
71,0.36047911144080724
72,0.6040331472459314
73,0.8749017949547101
74,0.16921499021484204
75,0.037452034952787955
76,0.7612886915750019
77,0.09174601818385253
78,0.5017293412968539
79,0.8070429746191349
80,0.9359446473711726
81,0.45784528561689086
82,0.5975252483843438
83,0.6118106171062476
84,0.8366249360107322
85,0.2872239811661092
86,0.00031108486932904657
87,0.41156627326667233
88,0.974361501591233
89,0.7208574027506122
90,0.23673309406415252
91,0.020962145571985516
92,0.10951187350190159
93,0.4272630135360653
94,0.5568558172571807
95,0.10062745377532574
96,0.42987807722806454
97,0.12640145144186057
98,0.7277270906330959
99,0.06223453220309196
