,_abilities
0,0.8961036927249426
1,0.2330310859050314
2,0.4757050834619359
3,0.7360070629568313
4,0.2024317301259351
5,0.44217306975584675
6,0.23992539871507496
7,0.1045521113349224
8,0.08869531679033955
9,0.03235658428111529
10,0.6771746181883606
11,0.939665518137235
12,0.7234614849626647
13,0.49263507573093795
14,0.5270695179138629
15,0.8709198143973699
16,0.2817243711857424
17,0.1549776538896383
18,0.6688129910542735
19,0.8702117009121699
20,0.6967071590223641
21,0.5881183762449342
22,0.6200817555915424
23,0.8687794921206866
24,0.6570765419239684
25,0.3861531807028909
26,0.9517461208525416
27,0.9997293874676342
28,0.309562316474307
29,0.8861705964849983
30,0.08056356163120698
31,0.9217973710381926
32,0.3177207563712272
33,0.3630281088875506
34,0.7842355929494693
35,0.7866957799489274
36,0.3714621430896366
37,0.13295997624114925
38,0.9070844364863636
39,0.3915525122686788
40,0.2435638009195245
41,0.6431039510121437
42,0.8552992937489936
43,0.478933550577833
44,0.24308192996750888
45,0.09017633685931029
46,0.3902963465356437
47,0.9068605436116357
48,0.22127031298848293
49,0.5958511907455938
