,_abilities
0,0.14422705482613868
1,0.9708904436885029
2,0.8022047388691841
3,0.3128518591363723
4,0.3455337380831387
5,0.0742505638313518
6,0.42792363264446065
7,0.7548068514822532
8,0.5126573567124352
9,0.41558565706837486
10,0.7146105914739045
11,0.4852366958444432
12,0.2581787147115968
13,0.28139312966953145
14,0.7316873509820675
15,0.48376915285940525
16,0.9024080294837561
17,0.49420636144991076
18,0.3103028668144085
19,0.9295818383108007
20,0.9570275753463594
21,0.5370767563806274
22,0.38779047194927657
23,0.19695237076540228
24,0.24625387412966512
25,0.003111716024567159
26,0.5455385776458013
27,0.8146804990153472
28,0.7634901665805649
29,0.5445945594017483
30,0.8161928800027869
31,0.27320198008508156
32,0.1840732180613663
33,0.7012771238613951
34,0.36735772539603984
35,0.6808596320573391
36,0.6108642472960407
37,0.5001390264453244
38,0.5361638490075278
39,0.07458858540427632
40,0.6440073196678199
41,0.36387191882780506
42,0.7038193358728988
43,0.8001985369571879
44,0.763072039616328
45,0.9425825281415668
46,0.7452662690259039
47,0.11656330337465519
48,0.39935141944590846
49,0.7389265259903498
