,_abilities
0,0.020252180148826553
1,0.7874381685356892
2,0.3940199617199789
3,0.6278162482809092
4,0.1956885779749278
5,0.9608488531210784
6,0.4280432605974228
7,0.5232168472826517
8,0.9590995516831942
9,0.8969233725383967
10,0.18534593916519418
11,0.8301150516522222
12,0.2821867274982795
13,0.9754736764641326
14,0.6526642662440113
15,0.4356304423485009
16,0.545914836784497
17,0.4972339594281839
18,0.24163603039494513
19,0.4159948585412143
20,0.5347744180478441
21,0.6183590060724532
22,0.6262418761792751
23,0.650973489253793
24,0.17359231824407167
25,0.9433346777391166
26,0.8568607270825102
27,0.7222534965143982
28,0.5426615812566791
29,0.31190661039375533
30,0.323878122318095
31,0.08048616986881058
32,0.045353994573927504
33,0.47643532716387255
34,0.25800683772498195
35,0.584585524766702
36,0.09078013528142953
37,0.7014243023625129
38,0.9723300923939704
39,0.2469883191116143
40,0.9254504447290733
41,0.7432456919892954
42,0.7648133478041858
43,0.9165500508339952
44,0.7871380248922017
45,0.7644591378810689
46,0.8332910696389381
47,0.14925915261894107
48,0.9479410976569863
49,0.4318623055267651
