,_abilities
0,0.9438730338985074
1,0.5580415439288628
2,0.5599658095724128
3,0.24838422819574105
4,0.528974796674904
5,0.20763445257832425
6,0.1901883045926098
7,0.9140089847677664
8,0.8855691944417102
9,0.8160100658843297
10,0.1756583010167464
11,0.6788009733503049
12,0.3864122991292692
13,0.6986796527829665
14,0.5663267417981925
15,0.1880521647325556
16,0.5701716874458593
17,0.8689214142817169
18,0.9372461740020249
19,0.7863832181512721
20,0.8188523783133296
21,0.35861801442233826
22,0.8864563841883644
23,0.6090332423329545
24,0.40168703848472576
25,0.9668118036124608
26,0.9579917187157766
27,0.5450492303262278
28,0.38905802132873873
29,0.8822786214885048
30,0.3399420689438119
31,0.8531143248066511
32,0.6310032912913608
33,0.4372576991533082
34,0.7791857984438468
35,0.5684305911603509
36,0.28749599030333284
37,0.01602545802907602
38,0.6118082511444937
39,0.2513905708159211
40,0.42939522553023374
41,0.1739162360538813
42,0.7993650859367991
43,0.9623583696968526
44,0.2457435809049208
45,0.7411005720181217
46,0.3771555077389125
47,0.44299198400749046
48,0.09917016578280845
49,0.7714511379210048
50,0.6808736523104436
51,0.6839245281349845
52,0.4889607682774051
53,0.20512228712749123
54,0.408042181534358
55,0.2510673697923014
56,0.700327134761795
57,0.3408865339161072
58,0.9791326614625747
59,0.42583671328009565
60,0.2748699540838195
61,0.2869216180580783
62,0.663272788858773
63,0.5912983332415394
64,0.6810784140578571
65,0.2725979112238067
66,0.12517935784020093
67,0.7859114225160336
68,0.6439808669382738
69,0.68921620638096
70,0.3164725234629203
71,0.8801696871055866
72,0.8755377701629823
73,0.19754190011667574
74,0.13573890421326726
75,0.26044084973098713
76,0.10546730838905435
77,0.6818899531373072
78,0.5319108948506722
79,0.6523831829951366
80,0.4797261764528406
81,0.01658233930610139
82,0.07250312955384079
83,0.32739410246485634
84,0.8524720820523001
85,0.5709438490618491
86,0.14942829930716986
87,0.9742474588542871
88,0.49933196496227344
89,0.3310004853216283
90,0.7631278476211761
91,0.1647257261879775
92,0.3074661570657145
93,0.5873438348587559
94,0.6045836969761307
95,0.7053022214099961
96,0.3873576669361573
97,0.6167804878960784
98,0.0050190428761300605
99,0.3266344368228188
