,_abilities
0,0.49452507956994407
1,0.16824581412997008
2,0.25510324031785464
3,0.9347409719045893
4,0.6322016410347
5,0.2972961460379065
6,0.17928553392785124
7,0.9239139826544246
8,0.595189658745588
9,0.5954200997247501
10,0.7837522966831155
11,0.3424068600456069
12,0.6831943351839341
13,0.9237665602833373
14,0.3327574738001315
15,0.4371055050688331
16,0.42114013061712935
17,0.9270226555411536
18,0.6457308453434402
19,0.4200884650439585
20,0.3896094165895361
21,0.23356029320174337
22,0.6532281059297612
23,0.59245877434241
24,0.28124152637160693
25,0.23841719013606544
26,0.9342774278935461
27,0.5395412229531048
28,0.1230852918038179
29,0.5503251432828082
30,0.15704704545980552
31,0.00042193035091720994
32,0.5082032924032834
33,0.937058447239238
34,0.18126916884439964
35,0.185314878383145
36,0.17666027429197104
37,0.4942729029528696
38,0.4457152963205169
39,0.49669173953527423
40,0.7525256968198514
41,0.33576150223241313
42,0.8802288315885289
43,0.7275932404441654
44,0.59866853240124
45,0.38949079327088826
46,0.8867863232679876
47,0.7041701505566832
48,0.9697903709300735
49,0.2633906260747624
50,0.9461341003593224
51,0.770114310593409
52,0.5107516792987324
53,0.41503963412907513
54,0.6189856706970591
55,0.0018348764333853168
56,0.3235163049495531
57,0.3945547739404463
58,0.40058349552441713
59,0.6769703469171056
60,0.9064875566983228
61,0.11039478838073137
62,0.30638401457505754
63,0.32399502404908
64,0.05097196292278008
65,0.5409362669109986
66,0.8965825386961673
67,0.26227776201975583
68,0.9323911645005161
69,0.21246130977184294
70,0.8422166359649139
71,0.23299935319409107
72,0.44428169195249917
73,0.006800653449121175
74,0.35542140944843964
75,0.5868319503935698
76,0.8741001133325657
77,0.23531625011781326
78,0.013381874536152735
79,0.46894047784634135
80,0.856919226368019
81,0.7971136710269101
82,0.5600637097573342
83,0.6160357049959999
84,0.8291131129820164
85,0.018637475295311984
86,0.9534213111054901
87,0.0633774589404434
88,0.04317951088401618
89,0.7115397608471608
90,0.42159436666596567
91,0.8608728629924216
92,0.03486446535327487
93,0.20134643010510014
94,0.2059312472068524
95,0.19571599244776383
96,0.3961759587151611
97,0.9404761880513105
98,0.6318827810131148
99,0.6302100463094801
