,_abilities
0,0.3406328938859546
1,0.776350664415825
2,0.39054829089814147
3,0.359968947579847
4,0.10003125237840166
5,0.4659002950985376
6,0.07569054051479963
7,0.13545029993032337
8,0.7066993312972514
9,0.44643403967093614
10,0.5340417264880234
11,0.34109218293032434
12,0.5922923000355896
13,0.3369468554064034
14,0.5893615340393001
15,0.04906156491064382
16,0.6220924742970677
17,0.35405518419708015
18,0.254716671940273
19,0.6716905477828101
20,0.26544421405153407
21,0.37167790929229216
22,0.6746013779575185
23,0.06620677431425599
24,0.3328792988960811
25,0.09818992042832032
26,0.9474008979650346
27,0.49881940058411683
28,0.6035767973795328
29,0.7583511784132159
30,0.4886300069933068
31,0.7223987800186012
32,0.32748730973161794
33,0.7627208056068083
34,0.4915965346464087
35,0.2197946311548604
36,0.24246622584385252
37,0.09562442055180848
38,0.012028717667864636
39,0.5245227082511762
40,0.5015022173678344
41,0.2824499990267519
42,0.2575197315480221
43,0.9308943239584218
44,0.003258412064935659
45,0.41667108609130876
46,0.9605319373532424
47,0.36215297727338097
48,0.754612856948285
49,0.5764705702663137
