,_abilities
0,0.24363859149507128
1,0.2986859866763661
2,0.0027804730575773885
3,0.9285018272616952
4,0.5058437191424647
5,0.9952362154487684
6,0.5488923696770436
7,0.16660827790619323
8,0.6259638860272484
9,0.22819052045460997
10,0.4255829979826372
11,0.5605388200256284
12,0.7457113998402585
13,0.3894425324680193
14,0.3616896724234025
15,0.2240865103385393
16,0.13997170438232703
17,0.610458433887069
18,0.4225362313888246
19,0.7990820065543254
20,0.10999265754696888
21,0.9854572396888287
22,0.10019908905029225
23,0.4481936257683886
24,0.03752225991936487
25,0.17372183260230326
26,0.8759080332224516
27,0.6644114570101965
28,0.4313108986552766
29,0.4571654650038587
30,0.5572331440282445
31,0.3832956157528058
32,0.8055963827802114
33,0.6544304035029717
34,0.19170202498435504
35,0.2052199274944526
36,0.4096777947416409
37,0.28327496094809523
38,0.5535913100674186
39,0.5543676777264258
40,0.14275613965018777
41,0.3780100507059108
42,0.15978092851718909
43,0.4150939352281681
44,0.2137012218689017
45,0.4412521289983518
46,0.5890013363419762
47,0.7355955080687039
48,0.0531289844117181
49,0.08593648583110448
50,0.1305969707884885
51,0.3424514469582645
52,0.9389341648852225
53,0.7812395490981054
54,0.20515025495698005
55,0.5119492131556789
56,0.42292040547492615
57,0.6903898158952338
58,0.14323281639996113
59,0.032395468903507474
60,0.6108030186488408
61,0.9928837511844257
62,0.8764282773281432
63,0.19627246244786958
64,0.11518417444947679
65,0.5390213728080381
66,0.5374600286158663
67,0.24635353194928697
68,0.615108510227275
69,0.8507366102099483
70,0.12994788404549137
71,0.7786713654528942
72,0.3180993481414788
73,0.09216511063750418
74,0.6594520908583437
75,0.07333937380554804
76,0.9350561511013271
77,0.19934604444113357
78,0.4409625973217722
79,0.277629673428031
80,0.8654856315219744
81,0.23192737769347593
82,0.44251681813851457
83,0.18702175925909467
84,0.5520397768250541
85,0.4855161556091527
86,0.600514613362749
87,0.09790501439229675
88,0.569728970545197
89,0.3614202146494169
90,0.9797121073526683
91,0.23251495895102536
92,0.15734077987095807
93,0.614111236544094
94,0.11999001840529715
95,0.9517206986019718
96,0.24922610715963076
97,0.11381464352142379
98,0.77052096023467
99,0.9738931951033514
