,_abilities
0,0.3406328938859546
1,0.776350664415825
2,0.39054829089814147
3,0.359968947579847
4,0.10003125237840166
5,0.4659002950985376
6,0.07569054051479963
7,0.13545029993032337
8,0.7066993312972514
9,0.44643403967093614
10,0.5340417264880234
11,0.34109218293032434
12,0.5922923000355896
13,0.3369468554064034
14,0.5893615340393001
15,0.04906156491064382
16,0.6220924742970677
17,0.35405518419708015
18,0.254716671940273
19,0.6716905477828101
20,0.26544421405153407
21,0.37167790929229216
22,0.6746013779575185
23,0.06620677431425599
24,0.3328792988960811
25,0.09818992042832032
26,0.9474008979650346
27,0.49881940058411683
28,0.6035767973795328
29,0.7583511784132159
30,0.4886300069933068
31,0.7223987800186012
32,0.32748730973161794
33,0.7627208056068083
34,0.4915965346464087
35,0.2197946311548604
36,0.24246622584385252
37,0.09562442055180848
38,0.012028717667864636
39,0.5245227082511762
40,0.5015022173678344
41,0.2824499990267519
42,0.2575197315480221
43,0.9308943239584218
44,0.003258412064935659
45,0.41667108609130876
46,0.9605319373532424
47,0.36215297727338097
48,0.754612856948285
49,0.5764705702663137
50,0.8334241088926267
51,0.968310708922199
52,0.9044934280834418
53,0.09625381536112274
54,0.7894694650028533
55,0.40101290902213915
56,0.39142119911261225
57,0.6544803593067207
58,0.9482163121001417
59,0.11750262970392393
60,0.11523279745817618
61,0.7205146178625944
62,0.41492585675691107
63,0.13050757312787303
64,0.9095924396532771
65,0.6811874406240278
66,0.4336667905719016
67,0.2738406260147332
68,0.8868201941798194
69,0.754053719959117
70,0.9880087448236808
71,0.8309008944240409
72,0.9813878827743038
73,0.7495699026199498
74,0.7461858906941959
75,0.6761571169140163
76,0.78946791077961
77,0.6965181045968695
78,0.4531562123451972
79,0.8730931383410635
80,0.6814616026580083
81,0.2954919607214143
82,0.9726847156033314
83,0.5902289151170506
84,0.6971627036422672
85,0.9724874047368441
86,0.3620159777460348
87,0.8743152905434927
88,0.23923478879268514
89,0.7731509850883167
90,0.11077950431986731
91,0.4916126577465534
92,0.4891114944753866
93,0.2589239338421015
94,0.6991034263620785
95,0.5401554599070983
96,0.7597724316269426
97,0.8661044150309316
98,0.506402311381164
99,0.5822764543777831
