,_abilities
0,0.3353872554797833
1,0.49966234545136823
2,0.5441036073375999
3,0.3119660929049647
4,0.9888951326322047
5,0.5102795762771448
6,0.967427414591865
7,0.7678609692398246
8,0.9523049768294595
9,0.5687019748254681
10,0.20173088169049078
11,0.7712806975340015
12,0.01484866076718059
13,0.6441985118770682
14,0.5260546281315103
15,0.3274228077898367
16,0.09787289300087341
17,0.2332832349920697
18,0.39190731904803067
19,0.29699708421903587
20,0.1719933126650536
21,0.9810361747113276
22,0.9334862518082372
23,0.1444689247064555
24,0.2932394134623551
25,0.03925373820928835
26,0.46788533859500075
27,0.41854820584248864
28,0.12648451386956974
29,0.15050550008900704
30,0.6740188892293218
31,0.14625139621554556
32,0.026585137012627543
33,0.03560707696848755
34,0.7569567384608097
35,0.3554341632939609
36,0.21504954823913522
37,0.6462675916754077
38,0.44870520035331907
39,0.6755332544259517
40,0.6035438590397142
41,0.25651516824957893
42,0.046774591251225614
43,0.6283713492418089
44,0.30355294101495905
45,0.539432183915148
46,0.34352308449616464
47,0.7234703087466448
48,0.09633701826786421
49,0.3399701796578636
