,_abilities
0,0.8961036927249426
1,0.2330310859050314
2,0.4757050834619359
3,0.7360070629568313
4,0.2024317301259351
5,0.44217306975584675
6,0.23992539871507496
7,0.1045521113349224
8,0.08869531679033955
9,0.03235658428111529
10,0.6771746181883606
11,0.939665518137235
12,0.7234614849626647
13,0.49263507573093795
14,0.5270695179138629
15,0.8709198143973699
16,0.2817243711857424
17,0.1549776538896383
18,0.6688129910542735
19,0.8702117009121699
20,0.6967071590223641
21,0.5881183762449342
22,0.6200817555915424
23,0.8687794921206866
24,0.6570765419239684
25,0.3861531807028909
26,0.9517461208525416
27,0.9997293874676342
28,0.309562316474307
29,0.8861705964849983
30,0.08056356163120698
31,0.9217973710381926
32,0.3177207563712272
33,0.3630281088875506
34,0.7842355929494693
35,0.7866957799489274
36,0.3714621430896366
37,0.13295997624114925
38,0.9070844364863636
39,0.3915525122686788
40,0.2435638009195245
41,0.6431039510121437
42,0.8552992937489936
43,0.478933550577833
44,0.24308192996750888
45,0.09017633685931029
46,0.3902963465356437
47,0.9068605436116357
48,0.22127031298848293
49,0.5958511907455938
50,0.33775076428366974
51,0.9058235688601763
52,0.35958702940069276
53,0.7811462098000365
54,0.07074005826398844
55,0.10593988679767642
56,0.5363464351314309
57,0.488612970904448
58,0.33772314816268223
59,0.0864984937039285
60,0.7945944186438021
61,0.017497657051484632
62,0.2646308044945163
63,0.17696108047129974
64,0.3925131230266201
65,0.9946185691999657
66,0.9358920948897873
67,0.15644802204790587
68,0.19888607857057425
69,0.4438605508676236
70,0.6154321185166939
71,0.9273532283564504
72,0.873458720814408
73,0.2827673410730704
74,0.8485702629541659
75,0.7311748349199216
76,0.06516308981419344
77,0.16387347828516483
78,0.7978199160911028
79,0.6511063004241971
80,0.05996602698387289
81,0.8074975897710052
82,0.41590123510787047
83,0.5716566677760313
84,0.9508283537368099
85,0.8030293717932471
86,0.09253005452497144
87,0.48590586611448705
88,0.3862665689396035
89,0.2654685487327668
90,0.40860644448878203
91,0.03070361550098498
92,0.12331814778973553
93,0.6906397903977619
94,0.3237778690748027
95,0.5485464973852494
96,0.46593877444744203
97,0.5599534864920993
98,0.33738278989795834
99,0.5644236515523414
