,_abilities
0,0.6612936998685228
1,0.7269982803831704
2,0.9724392325100005
3,0.24112653322010028
4,0.193238539423851
5,0.13854279955725501
6,0.20072664367912263
7,0.8278771501559394
8,0.8708101357544197
9,0.9030581482555008
10,0.3923587355782632
11,0.6201827890690188
12,0.6304262029903718
13,0.8230061471437516
14,0.3051761446569069
15,0.4331907724119262
16,0.6440125271184156
17,0.814873800045452
18,0.3308028528301378
19,0.1793252941191333
20,0.9157585897091812
21,0.4655887677597962
22,0.39339760976448196
23,0.029037429750267414
24,0.6839450453560805
25,0.35220107388163036
26,0.7039665601595649
27,0.6211194948046204
28,0.5093347832230818
29,0.2934619346744548
30,0.4288648578824393
31,0.17002564579401266
32,0.6197977360691844
33,0.047404982837021194
34,0.05131552415724365
35,0.4235385661414101
36,0.6595327182510428
37,0.7505809249859932
38,0.3432965283405668
39,0.1709228697420555
40,0.20496807902406597
41,0.05042508811339547
42,0.774111121645492
43,0.4874841310005994
44,0.13291165272114122
45,0.3182167000981715
46,0.15144792810991597
47,0.4195222677620463
48,0.3836558110264337
49,0.14993459874188442
