,_abilities
0,0.1344413960587409
1,0.9390743435846638
2,0.44445439292921335
3,0.34903884534658514
4,0.9585845782387993
5,0.49837807112626653
6,0.04326675644177754
7,0.4288385486985563
8,0.43000596699345345
9,0.5312483556221925
10,0.20122550090883365
11,0.9407991275274548
12,0.720728208384899
13,0.4495256731935474
14,0.009316708582898662
15,0.4608928050234595
16,0.7281443298850601
17,0.597142312292049
18,0.6826359448224709
19,0.0395541945597809
20,0.2879879813613345
21,0.0734713986283134
22,0.4148749915464203
23,0.7899574681198911
24,0.8436374715272918
25,0.338287186534487
26,0.7674491244554531
27,0.910480261316552
28,0.7423191149565723
29,0.0271786630148279
30,0.80069382068907
31,0.12594498635451798
32,0.02772162691020863
33,0.7824685825899913
34,0.7493969008542511
35,0.12652379527960173
36,0.9381121744332739
37,0.800471948907377
38,0.8067386583489001
39,0.9845179711447518
40,0.5158843935307086
41,0.7236124547967683
42,0.9165375501390197
43,0.7901027047086051
44,0.6888779188837189
45,0.07760549833419032
46,0.9911100642931506
47,0.7246038921796903
48,0.33379756380847464
49,0.2928708056129907
