,_abilities
0,0.0886139238158678
1,0.8567781761871338
2,0.11484927564337015
3,0.10714179813517784
4,0.11349671762512735
5,0.5623367042409378
6,0.30917780428453756
7,0.16651126020841506
8,0.3768088405563287
9,0.024946317880635182
10,0.0713409379623955
11,0.2016720481163584
12,0.46501634337850506
13,0.16985327778464931
14,0.007838696836997436
15,0.5641955322736393
16,0.662377980707961
17,0.9930206303289767
18,0.17518450712880212
19,0.5475006634635062
20,0.0369541958879642
21,0.2572497869122711
22,0.6495114369668333
23,0.8775936567365042
24,0.3909332316243823
25,0.707723851392217
26,0.5443537753697119
27,0.9277370331097765
28,0.11531007576663418
29,0.6797506801519271
30,0.09926645855230211
31,0.9689419814733985
32,0.21501377432569665
33,0.395982922202044
34,0.01783611936410321
35,0.5368220041941295
36,0.8641299830597186
37,0.8705286192225807
38,0.1636443421377495
39,0.9987415253704601
40,0.9669429181213737
41,0.17331176692029682
42,0.37546679605290967
43,0.6139696463044543
44,0.21276463689721473
45,0.12400737619942973
46,0.4460466866008157
47,0.0842675984796532
48,0.375854757489849
49,0.1440882744257799
