,_abilities
0,0.5345656475573773
1,0.8194984148817812
2,0.050835986052506006
3,0.7007134437303565
4,0.08851149122057582
5,0.9680841169709082
6,0.18395050139786986
7,0.7794830247451531
8,0.1433714657170158
9,0.7029712915420423
10,0.9404886042103034
11,0.7862015772623504
12,0.49642549523552365
13,0.9140530369332786
14,0.023644367628494693
15,0.7010530694899322
16,0.5155630974327271
17,0.9108286276128555
18,0.36858656920238736
19,0.13566794331549667
20,0.3018337819240055
21,0.13385979232418205
22,0.08986723491936273
23,0.5994590683948341
24,0.9766158887450653
25,0.6447855654037218
26,0.07919478675740851
27,0.806554060308282
28,0.12482198691977185
29,0.9186260177229439
30,0.801865682206696
31,0.028569026524740252
32,0.5489704108221842
33,0.1315383196874351
34,0.26925838034998184
35,0.04233295820541613
36,0.03474983874939918
37,0.044174426303406567
38,0.5736339803273282
39,0.356200361761331
40,0.30007043395191285
41,0.36270780778254175
42,0.049143111710847495
43,0.5261533548770116
44,0.14558393860220148
45,0.447896758053875
46,0.13994089307404783
47,0.5072977139511624
48,0.5413086429785442
49,0.491728473148415
