,_abilities
0,0.1349270484896274
1,0.591674830902094
2,0.8051129824817022
3,0.11762390522625644
4,0.6271528319416194
5,0.6871750843545472
6,0.6745798934826146
7,0.5868804967981909
8,0.6183928259017074
9,0.9526139441750148
10,0.4578785019446617
11,0.4606721226524366
12,0.47173680111708904
13,0.7758124705978375
14,0.6278289609190526
15,0.3079707870819654
16,0.29951627767685435
17,0.8479601583600086
18,0.47734457949101256
19,0.3264513640649402
20,0.14927514601818948
21,0.5222247448427622
22,0.565319032722364
23,0.2860039131646264
24,0.8401528943787993
25,0.4044709344834351
26,0.8223811870577139
27,0.6748218626594907
28,0.016343273249143843
29,0.7869361338396159
30,0.3450481416236802
31,0.624977572963793
32,0.6612908245365293
33,0.04951730830262067
34,0.5259158705482426
35,0.2999982189757467
36,0.04566764343733788
37,0.0843881901521708
38,0.3893045091340818
39,0.11770503500867231
40,0.4225029977955263
41,0.1263805354880166
42,0.5001500237616853
43,0.33735329050320645
44,0.6510742771388381
45,0.0762904695278402
46,0.26173052295101773
47,0.3545845029535919
48,0.4445049162900149
49,0.14638658276926342
