,_abilities
0,0.6167722859467363
1,0.3267996142959084
2,0.5873976969330571
3,0.9728676098447313
4,0.5799502906174472
5,0.20817587490003384
6,0.5650975490275694
7,0.8876805441463221
8,0.4078775204275766
9,0.09058933162338971
10,0.025270666064209177
11,0.4629186600321617
12,0.20929367956783015
13,0.1701189758028793
14,0.46378724825149537
15,0.629738287148255
16,0.005827210723886882
17,0.6408196854823663
18,0.5766616342190933
19,0.06231551070172043
20,0.02832778864904213
21,0.5417079496688458
22,0.3113264062970854
23,0.08634261809334536
24,0.599100422591878
25,0.3303154073212812
26,0.775031852133715
27,0.5324231747728456
28,0.7167004788850254
29,0.6699015675864756
30,0.19567989277000472
31,0.74798809926607
32,0.09481503883588285
33,0.02469398414266757
34,0.6689759095931336
35,0.23369044304781716
36,0.2300808314510384
37,0.7523977540387461
38,0.6483785934386019
39,0.8194153974619357
40,0.35773289974481964
41,0.5019925413076247
42,0.4665361866459684
43,0.5543842676417055
44,0.737473245427645
45,0.7673026447757793
46,0.35288312540292194
47,0.9387511935360813
48,0.6691694771083316
49,0.5403726114491063
50,0.19238246555151892
51,0.10673841267908936
52,0.8512451409428754
53,0.7575523516438865
54,0.9243736659826537
55,0.9493745893640222
56,0.7648925424933806
57,0.27279398403499444
58,0.5716145764392923
59,0.17075201355574315
60,0.3501304126850299
61,0.6919400405228118
62,0.9047355877198534
63,0.9646061634284012
64,0.5701532316680544
65,0.9641366878805142
66,0.8279376458212748
67,0.1841530620779967
68,0.513045332933754
69,0.9532871517976964
70,0.42299067264415235
71,0.5596524600638865
72,0.7719610486642966
73,0.033881343119789964
74,0.040215255344894965
75,0.19547109104929777
76,0.709582147623186
77,0.7092870038294273
78,0.30803348490044735
79,0.6898485206391921
80,0.2425972438085527
81,0.6916183482079816
82,0.06074369165340226
83,0.09931115350540004
84,0.4175385310061992
85,0.6762645585376876
86,0.2084626240472103
87,0.14222360923770286
88,0.5475932122924559
89,0.038936408630899304
90,0.0995493621960586
91,0.3758676006945357
92,0.5185957221096511
93,0.7588843744227804
94,0.007774165572892617
95,0.7688684767999033
96,0.19140085807502089
97,0.8276565250635333
98,0.28116991526242174
99,0.5421789434902412
