,_abilities
0,0.20491747091555207
1,0.8628832232480729
2,0.3504645927020467
3,0.9795714633636603
4,0.9167770879685501
5,0.05312085792311692
6,0.46072493487802724
7,0.9975295415022654
8,0.30576422808493026
9,0.8213782124436425
10,0.04706950090861868
11,0.6905529919424235
12,0.7626347487044758
13,0.4807387086914605
14,0.2682154278212276
15,0.43477421458271165
16,0.9714231593342064
17,0.9074087028284262
18,0.8787395202835115
19,0.4509169891973715
20,0.011639620093140455
21,0.28335659384015477
22,0.9287053416726812
23,0.8271618246243801
24,0.28667758076904687
25,0.13812054156705358
26,0.1309478206468389
27,0.046556610496043246
28,0.03652609613784503
29,0.37135839552285976
30,0.9521314917102723
31,0.39584248330523925
32,0.3245620795979501
33,0.27790853149183303
34,0.2553143516899438
35,0.7135345619613928
36,0.8579536647419618
37,0.32372266328622973
38,0.04234768691754885
39,0.939477899730304
40,0.7691399764058043
41,0.8234098330026269
42,0.08494588717403274
43,0.3077603681115067
44,0.3300577303419292
45,0.8059834056718487
46,0.23720658635965874
47,0.07945967615317405
48,0.2617266444475438
49,0.5742649256023871
